ID,ItemLevel,Quality[0],Quality[1],Quality[2],Quality[3],Quality[4],Quality[5],Quality[6]
44,44,30.606342,34.197315,35.632633,41.46615,48.712452,48.712452,48.712452
45,45,31.335325,34.980995,36.12993,42.32312,50.088116,50.088116,50.088116
46,46,32.059772,35.632633,37.325634,43.431095,51.24959,51.24959,51.24959
47,47,32.869144,36.12993,38.345707,44.626984,52.392365,52.392365,52.392365
48,48,33.63879,37.325634,39.290524,45.793976,53.36986,53.36986,53.36986
49,49,34.197315,38.345707,40.283024,47.27365,54.09161,54.09161,54.09161
50,50,34.980995,39.290524,41.46615,48.712452,54.9715,54.9715,54.9715
51,51,35.632633,40.283024,42.32312,50.088116,55.956635,55.956635,55.956635
52,52,36.12993,41.46615,43.431095,51.24959,57.06937,57.06937,57.06937
53,53,37.325634,42.32312,44.626984,52.392365,58.520588,58.520588,58.520588
54,54,38.345707,43.431095,45.793976,53.36986,59.856243,59.856243,59.856243
55,55,39.290524,44.626984,47.27365,54.09161,61.26379,61.26379,61.26379
56,56,40.283024,45.793976,48.712452,54.9715,62.67428,62.67428,62.67428
57,57,41.46615,47.27365,50.088116,55.956635,64.050674,64.050674,64.050674
58,58,42.32312,48.712452,51.24959,57.06937,65.553024,65.553024,65.553024
59,59,43.431095,50.088116,52.392365,58.520588,67.09995,67.09995,67.09995
60,60,44.626984,51.24959,53.36986,59.856243,68.64699,68.64699,68.64699
61,61,45.793976,52.392365,54.09161,61.26379,70.181595,70.181595,70.181595
62,62,47.27365,53.36986,54.9715,62.67428,71.6952,71.6952,71.6952
63,63,48.712452,54.09161,55.956635,64.050674,73.32289,73.32289,73.32289
64,64,49.551197,54.47486,56.457615,65.553024,75.03296,75.03296,75.03296
65,65,50.15875,54.844276,57.27499,67.09995,76.72129,76.72129,76.72129
66,66,50.729713,55.332333,57.95673,68.64699,78.43124,78.43124,78.43124
67,67,51.115803,56.130497,58.67634,70.181595,80.031006,80.031006,80.031006
68,68,51.842625,57.45314,60.068443,71.6952,81.99749,81.99749,81.99749
69,69,52.731415,58.851437,61.440617,73.32289,83.807686,83.807686,83.807686
70,70,53.723637,60.257954,62.93707,75.03296,85.69319,85.69319,85.69319
71,71,54.834503,61.634933,64.47228,76.72129,87.578835,87.578835,87.578835
72,72,55.798508,62.618435,65.45387,77.77147,89.57088,89.57088,89.57088
73,73,56.613983,63.611385,66.380035,78.666824,91.58281,91.58281,91.58281
74,74,57.471687,64.5706,67.25741,79.8837,93.64389,93.64389,93.64389
75,75,58.297203,65.47503,68.202126,80.89126,95.72395,95.72395,95.72395
76,76,59.072277,66.33122,69.20095,81.93276,97.70253,97.70253,97.70253
77,77,59.93746,67.253746,70.149,82.93731,99.94559,99.94559,99.94559
78,78,60.810425,68.22952,71.07959,83.99512,102.17621,102.17621,102.17621
79,79,61.64552,69.15512,71.86845,85.03692,104.45391,104.45391,104.45391
80,80,62.438484,70.063416,72.95074,86.098076,106.785,106.785,106.785
81,81,63.16945,70.83194,73.84157,87.13154,109.10892,109.10892,109.10892
82,82,63.97064,71.88957,74.76312,88.03837,111.52797,111.52797,111.52797
83,83,64.81357,72.75842,75.65071,89.14853,114.06209,114.06209,114.06209
84,84,65.59973,73.65747,76.58663,90.19438,116.56139,116.56139,116.56139
85,85,66.377365,74.52298,77.507706,91.22663,119.15617,119.15617,119.15617
86,86,67.042564,75.43603,78.446175,92.25874,121.7893,121.7893,121.7893
87,87,67.97936,76.33437,79.35917,93.23921,124.47192,124.47192,124.47192
88,88,68.75711,77.24977,80.156654,94.24822,127.34203,127.34203,127.34203
89,89,69.5685,78.140015,81.139046,95.30743,130.23547,130.23547,130.23547
90,90,70.33881,78.91646,82.06267,96.28923,133.08917,133.08917,133.08917
91,91,71.15127,79.874886,82.97372,97.32034,136.05186,136.05186,136.05186
92,92,71.94241,80.77539,83.88442,98.29521,139.05835,139.05835,139.05835
93,93,72.735855,81.663445,84.747986,99.31085,140.31364,140.31364,140.31364
94,94,73.50213,82.5511,85.63732,100.33068,141.57375,141.57375,141.57375
95,95,74.15532,83.39231,86.57208,101.42583,142.93892,142.93892,142.93892
96,96,74.972305,84.258835,87.43635,102.43838,144.18654,144.18654,144.18654
97,97,76.20937,85.67984,88.87409,104.1228,145.50662,145.50662,145.50662
98,98,77.41543,87.03435,90.26345,105.75053,146.74127,146.74127,146.74127
99,99,78.66388,88.4363,91.69307,107.42545,148.03552,148.03552,148.03552
100,100,79.79505,89.78994,93.129555,109.1084,149.33472,149.33472,149.33472
101,101,80.787895,90.907135,94.2883,110.46597,150.1855,150.1855,150.1855
102,102,81.78073,92.02433,95.44705,111.82353,151.03629,151.03629,151.03629
103,103,82.77357,93.141525,96.605804,113.1811,151.88707,151.88707,151.88707
104,104,83.76641,94.25873,97.76455,114.53866,152.73785,152.73785,152.73785
105,105,84.75924,95.37592,98.9233,115.89622,153.58864,153.58864,153.58864
106,106,85.75208,96.49312,100.08204,117.25378,154.31276,154.31276,154.31276
107,107,86.74492,97.61031,101.24079,118.61134,155.04369,155.04369,155.04369
108,108,87.737755,98.72751,102.39954,119.96891,155.78148,155.78148,155.78148
109,109,88.73059,99.8447,103.55829,121.32648,156.52615,156.52615,156.52615
110,110,89.72343,100.9619,104.71704,122.68404,157.27782,157.27782,157.27782
111,111,90.71626,102.07909,105.87579,124.0416,158.0365,158.0365,158.0365
112,112,91.70911,103.19629,107.03454,125.39916,158.80229,158.80229,158.80229
113,113,92.701935,104.31348,108.19329,126.75673,159.57526,159.57526,159.57526
114,114,93.69478,105.43068,109.35204,128.11429,160.35547,160.35547,160.35547
115,115,94.687614,106.54788,110.51079,129.47185,161.14296,161.14296,161.14296
116,116,95.68045,107.66508,111.66954,150.75851,161.93784,161.93784,161.93784
117,117,96.46439,108.54722,112.58448,151.45619,162.74016,162.74016,162.74016
118,118,97.24834,109.42935,113.49943,152.16037,163.54997,163.54997,163.54997
119,119,98.03228,110.31149,114.41438,152.87115,164.36737,164.36737,164.36737
120,120,98.81622,111.19363,115.32932,153.58861,165.19243,165.19243,165.19243
121,121,116.96872,142.09106,144.12802,154.31276,166.0252,166.0252,166.0252
122,122,117.35008,142.7076,144.76361,155.04369,166.86578,166.86578,166.86578
123,123,117.735,143.3299,145.40517,155.78148,167.71423,167.71423,167.71423
124,124,118.12354,143.95802,146.05272,156.52615,168.57062,168.57062,168.57062
125,125,118.51571,144.59203,146.70633,157.27782,169.43501,169.43501,169.43501
126,126,118.91154,145.23198,147.36606,158.0365,170.30751,170.30751,170.30751
127,127,119.31108,145.8779,148.03197,158.80229,171.18819,171.18819,171.18819
128,128,119.71437,146.52988,148.7041,159.57526,172.07709,172.07709,172.07709
129,129,120.12144,147.18796,149.38254,160.35547,172.97432,172.97432,172.97432
130,130,120.5323,147.8522,150.06732,161.14296,173.87994,173.87994,173.87994
131,131,120.94701,148.52264,150.75851,161.93784,174.79404,174.79404,174.79404
132,132,121.36562,149.19939,151.45619,162.74016,175.7167,175.7167,175.7167
133,133,121.78813,149.88246,152.16037,163.54997,176.64801,176.64801,176.64801
134,134,122.2146,150.57193,152.87115,164.36737,177.58803,177.58803,177.58803
135,135,122.64507,151.26784,153.58861,165.19243,178.53685,178.53685,178.53685
136,136,123.07956,151.97026,154.31276,166.0252,179.49454,179.49454,179.49454
137,137,123.51812,152.67928,155.04369,166.86578,180.4612,180.4612,180.4612
138,138,123.96079,153.39493,155.78148,167.71423,181.4369,181.4369,181.4369
139,139,124.4076,154.11728,156.52615,168.57062,182.42175,182.42175,182.42175
140,140,124.8586,154.84637,157.27782,169.43501,183.41582,183.41582,183.41582
141,141,125.31381,155.58229,158.0365,170.30751,184.41917,184.41917,184.41917
142,142,125.77329,156.32513,158.80229,171.18819,185.43195,185.43195,185.43195
143,143,126.23707,157.07489,159.57526,172.07709,186.4542,186.4542,186.4542
144,144,126.70518,157.8317,160.35547,172.97432,187.486,187.486,187.486
145,145,127.17768,158.59557,161.14296,173.87994,188.52747,188.52747,188.52747
146,146,127.6546,159.3666,161.93784,174.79404,189.57869,189.57869,189.57869
147,147,128.13599,160.14484,162.74016,175.7167,190.63976,190.63976,190.63976
148,148,128.62189,160.93036,163.54997,176.64801,191.71075,191.71075,191.71075
149,149,129.11232,161.72324,164.36737,177.58803,192.79176,192.79176,192.79176
150,150,129.60736,162.52354,165.19243,178.53685,193.88289,193.88289,193.88289
151,151,130.10703,163.33136,166.0252,179.49454,194.98425,194.98425,194.98425
152,152,130.61137,164.14671,166.86578,180.4612,196.09592,196.09592,196.09592
153,153,131.12044,164.96971,167.71423,181.4369,197.21799,197.21799,197.21799
154,154,131.63428,165.8004,168.57062,182.42175,198.35056,198.35056,198.35056
155,155,132.15292,166.63885,169.43501,183.41582,199.49373,199.49373,199.49373
156,156,132.67642,167.48518,170.30751,184.41917,200.6476,200.6476,200.6476
157,157,133.20482,168.33943,171.18819,185.43195,201.81227,201.81227,201.81227
158,158,133.73814,169.20168,172.07709,186.4542,202.98785,202.98785,202.98785
159,159,134.27649,170.07198,172.97432,187.486,204.17445,204.17445,204.17445
160,160,134.81987,170.95044,173.87994,188.52747,205.37213,205.37213,205.37213
161,161,135.36833,171.83711,174.79404,189.57869,206.58104,206.58104,206.58104
162,162,135.92192,172.73209,175.7167,190.63976,207.80125,207.80125,207.80125
163,163,136.4807,173.63545,176.64801,191.71075,209.0329,209.0329,209.0329
164,164,137.04471,174.54727,177.58803,192.79176,210.27606,210.27606,210.27606
165,165,137.61401,175.46762,178.53685,193.88289,211.53088,211.53088,211.53088
166,166,138.18861,176.39659,179.49454,194.98425,212.79742,212.79742,212.79742
167,167,138.76862,177.33426,180.4612,196.09592,214.07584,214.07584,214.07584
168,168,139.35403,178.2807,181.4369,197.21799,215.36623,215.36623,215.36623
169,169,139.94495,179.236,182.42175,198.35056,216.66867,216.66867,216.66867
170,170,140.54138,180.20024,183.41582,199.49373,217.98332,217.98332,217.98332
171,171,141.14342,181.17351,184.41917,200.6476,219.31029,219.31029,219.31029
172,172,141.75107,182.15588,185.43195,201.81227,220.64966,220.64966,220.64966
173,173,142.36441,183.14745,186.4542,202.98785,222.00157,222.00157,222.00157
174,174,142.98349,184.14832,187.486,204.17445,223.36615,223.36615,223.36615
175,175,143.60838,185.15854,188.52747,205.37213,224.74348,224.74348,224.74348
176,176,144.2391,186.17822,189.57869,206.58104,226.13373,226.13373,226.13373
177,177,144.87575,187.20746,190.63976,207.80125,227.53697,227.53697,227.53697
178,178,145.51834,188.24632,191.71075,209.0329,228.95337,228.95337,228.95337
179,179,146.16695,189.2949,192.79176,210.27606,230.38301,230.38301,230.38301
180,180,146.82164,190.3533,193.88289,211.53088,231.82605,231.82605,231.82605
181,181,147.48245,191.42162,194.98425,212.79742,233.28258,233.28258,233.28258
182,182,148.14944,192.49994,196.09592,214.07584,234.75276,234.75276,234.75276
183,183,148.82268,193.58833,197.21799,215.36623,236.2367,236.2367,236.2367
184,184,149.50223,194.68692,198.35056,216.66867,237.73451,237.73451,237.73451
185,185,150.18814,195.7958,199.49373,217.98332,239.24635,239.24635,239.24635
186,186,150.88046,196.91507,200.6476,219.31029,240.77235,240.77235,240.77235
187,187,151.57925,198.0448,201.81227,220.64966,242.31264,242.31264,242.31264
188,188,152.28462,199.18512,202.98785,222.00157,243.86734,243.86734,243.86734
189,189,152.99657,200.33609,204.17445,223.36615,245.43661,245.43661,245.43661
190,190,153.71518,201.49785,205.37213,224.74348,247.02055,247.02055,247.02055
191,191,154.44052,202.6705,206.58104,226.13373,248.61934,248.61934,248.61934
192,192,155.17265,203.85411,207.80125,227.53697,250.23306,250.23306,250.23306
193,193,155.91164,205.0488,209.0329,228.95337,251.86191,251.86191,251.86191
194,194,156.65753,206.25467,210.27606,230.38301,253.50601,253.50601,253.50601
195,195,157.41043,207.47183,211.53088,231.82605,255.1655,255.1655,255.1655
196,196,158.17036,208.7004,212.79742,233.28258,256.84048,256.84048,256.84048
197,197,158.93741,209.94046,214.07584,234.75276,258.5312,258.5312,258.5312
198,198,159.71162,211.19212,215.36623,236.2367,260.23773,260.23773,260.23773
199,199,160.4931,212.4555,216.66867,237.73451,261.96024,261.96024,261.96024
200,200,161.28189,213.73071,217.98332,239.24635,263.69885,263.69885,263.69885
201,201,162.07808,215.01787,219.31029,240.77235,265.45374,265.45374,265.45374
202,202,162.88168,216.31706,220.64966,242.31264,267.22507,267.22507,267.22507
203,203,163.69284,217.62842,222.00157,243.86734,269.01297,269.01297,269.01297
204,204,164.51158,218.95204,223.36615,245.43661,270.81763,270.81763,270.81763
205,205,165.338,220.28809,224.74348,247.02055,272.63916,272.63916,272.63916
206,206,166.17213,221.63661,226.13373,248.61934,274.47775,274.47775,274.47775
207,207,167.01408,222.99776,227.53697,250.23306,276.33356,276.33356,276.33356
208,208,167.86392,224.37166,228.95337,251.86191,278.20673,278.20673,278.20673
209,209,168.72171,225.75842,230.38301,253.50601,280.0974,280.0974,280.0974
210,210,169.58752,227.15816,231.82605,255.1655,282.00583,282.00583,282.00583
211,211,170.46146,228.571,233.28258,256.84048,283.9321,283.9321,283.9321
212,212,171.34355,229.99706,234.75276,258.5312,285.8764,285.8764,285.8764
213,213,172.23392,231.43648,236.2367,260.23773,287.83893,287.83893,287.83893
214,214,173.1326,232.88937,237.73451,261.96024,289.8198,289.8198,289.8198
215,215,174.0397,234.35587,239.24635,263.69885,291.8192,291.8192,291.8192
216,216,174.9553,235.83609,240.77235,265.45374,293.83734,293.83734,293.83734
217,217,175.87949,237.33017,242.31264,267.22507,295.87436,295.87436,295.87436
218,218,176.8123,238.83823,243.86734,269.01297,297.93045,297.93045,297.93045
219,219,177.75388,240.3604,245.43661,270.81763,300.0058,300.0058,300.0058
220,220,178.70424,241.89684,247.02055,272.63916,302.10056,302.10056,302.10056
221,221,179.6635,243.44763,248.61934,274.47775,304.21497,304.21497,304.21497
222,222,180.63174,245.01297,250.23306,276.33356,306.34912,306.34912,306.34912
223,223,181.60905,246.59294,251.86191,278.20673,308.5033,308.5033,308.5033
224,224,182.5955,248.18771,253.50601,280.0974,310.67758,310.67758,310.67758
225,225,183.5912,249.79741,255.1655,282.00583,312.87225,312.87225,312.87225
226,226,184.5962,251.42218,256.84048,283.9321,315.08746,315.08746,315.08746
227,227,185.61063,253.06216,258.5312,285.8764,317.32343,317.32343,317.32343
228,228,186.63454,254.7175,260.23773,287.83893,319.58026,319.58026,319.58026
229,229,187.66803,256.3883,261.96024,289.8198,321.8583,321.8583,321.8583
230,230,188.71121,258.07477,263.69885,291.8192,324.15762,324.15762,324.15762
231,231,189.76416,259.777,265.45374,293.83734,326.4785,326.4785,326.4785
232,232,190.82693,261.4952,267.22507,295.87436,328.82108,328.82108,328.82108
233,233,191.89969,263.2295,269.01297,297.93045,331.18555,331.18555,331.18555
234,234,192.98248,264.97998,270.81763,300.0058,333.5722,333.5722,333.5722
235,235,194.07541,266.7469,272.63916,302.10056,335.9812,335.9812,335.9812
236,236,195.17856,268.5303,274.47775,304.21497,338.41272,338.41272,338.41272
237,237,196.29202,270.33044,276.33356,306.34912,340.86703,340.86703,340.86703
238,238,197.41594,272.1474,278.20673,308.5033,343.3443,343.3443,343.3443
239,239,198.55037,273.98138,280.0974,310.67758,345.84476,345.84476,345.84476
240,240,199.6954,275.83255,282.00583,312.87225,348.36862,348.36862,348.36862
241,241,200.85117,277.70105,283.9321,315.08746,350.9161,350.9161,350.9161
242,242,202.01776,279.58704,285.8764,317.32343,353.48746,353.48746,353.48746
243,243,203.19527,281.49063,287.83893,319.58026,356.0829,356.0829,356.0829
244,244,204.38377,283.41208,289.8198,321.8583,358.70258,358.70258,358.70258
245,245,205.58342,285.35153,291.8192,324.15762,361.3468,361.3468,361.3468
246,246,206.7943,287.3091,293.83734,326.4785,364.0158,364.0158,364.0158
247,247,208.01653,289.28503,295.87436,328.82108,366.70975,366.70975,366.70975
248,248,209.25018,291.27945,297.93045,331.18555,369.42896,369.42896,369.42896
249,249,210.49539,293.29254,300.0058,333.5722,372.17358,372.17358,372.17358
250,250,211.75226,295.32443,302.10056,335.9812,374.94394,374.94394,374.94394
251,251,213.02087,297.37537,304.21497,338.41272,377.74017,377.74017,377.74017
252,252,214.30138,299.44556,306.34912,340.86703,380.56262,380.56262,380.56262
253,253,215.59387,301.53506,308.5033,343.3443,383.41147,383.41147,383.41147
254,254,216.89847,303.64413,310.67758,345.84476,386.28702,386.28702,386.28702
255,255,218.21527,305.77298,312.87225,348.36862,389.18945,389.18945,389.18945
256,256,219.54439,307.92172,315.08746,350.9161,392.11908,392.11908,392.11908
257,257,220.88596,310.0906,317.32343,353.48746,395.0761,395.0761,395.0761
258,258,222.24008,312.27975,319.58026,356.0829,398.06085,398.06085,398.06085
259,259,223.60689,314.48944,321.8583,358.70258,401.0735,401.0735,401.0735
260,260,224.98648,316.7198,324.15762,361.3468,404.11438,404.11438,404.11438
261,261,226.379,318.97104,326.4785,364.0158,407.18372,407.18372,407.18372
262,262,227.78455,321.24332,328.82108,366.70975,410.28177,410.28177,410.28177
263,263,229.20325,323.5369,331.18555,369.42896,413.40884,413.40884,413.40884
264,264,230.63524,325.85193,333.5722,372.17358,416.56516,416.56516,416.56516
265,265,232.08063,328.18866,335.9812,374.94394,419.75104,419.75104,419.75104
266,266,233.53955,330.54724,338.41272,377.74017,422.96677,422.96677,422.96677
267,267,235.01213,332.92792,340.86703,380.56262,426.21255,426.21255,426.21255
268,268,236.49849,335.33087,343.3443,383.41147,429.48874,429.48874,429.48874
269,269,237.99876,337.75632,345.84476,386.28702,432.79562,432.79562,432.79562
270,270,239.51309,340.20447,348.36862,389.18945,436.13342,436.13342,436.13342
271,271,241.04158,342.67554,350.9161,392.11908,439.5025,439.5025,439.5025
272,272,242.58438,345.1697,395.0761,395.0761,442.90308,442.90308,442.90308
273,273,244.14163,347.6873,398.06085,398.06085,446.3355,446.3355,446.3355
274,274,245.71346,350.2284,401.0735,401.0735,449.80008,449.80008,449.80008
275,275,247.29999,352.7933,404.11438,404.11438,453.29706,453.29706,453.29706
276,276,248.90138,355.3822,407.18372,407.18372,456.82678,456.82678,456.82678
277,277,250.51776,357.99536,410.28177,410.28177,460.38956,460.38956,460.38956
278,278,252.86287,361.34656,414.12244,414.12244,464.69928,464.69928,464.69928
279,279,255.2299,364.72913,417.999,417.999,469.04935,469.04935,469.04935
280,280,257.6191,368.14334,421.9119,421.9119,473.4401,473.4401,473.4401
281,281,260.0307,371.58957,425.86145,425.86145,477.87198,477.87198,477.87198
282,282,262.46484,375.068,429.84793,429.84793,482.34534,482.34534,482.34534
283,283,264.92178,378.579,433.87173,433.87173,486.8606,486.8606,486.8606
284,284,267.4017,382.1229,437.93323,437.93323,491.4181,491.4181,491.4181
285,285,269.90485,385.69995,442.0327,442.0327,442.0327,442.0327,442.0327
286,286,272.43143,389.3105,446.17056,446.17056,446.17056,446.17056,446.17056
287,287,274.98166,392.9548,450.34717,450.34717,450.34717,450.34717,450.34717
288,288,277.55576,396.63327,454.5629,454.5629,454.5629,454.5629,454.5629
289,289,280.15396,400.34616,458.81805,458.81805,458.81805,458.81805,458.81805
290,290,282.7765,404.0938,463.11307,463.11307,463.11307,463.11307,463.11307
291,291,285.42355,407.87656,467.44827,467.44827,467.44827,467.44827,467.44827
292,292,288.0954,411.69464,471.82404,471.82404,471.82404,471.82404,471.82404
293,293,290.79227,415.54855,476.24078,476.24078,476.24078,476.24078,476.24078
294,294,293.51437,419.4385,480.69888,480.69888,480.69888,480.69888,480.69888
295,295,296.26196,423.36487,485.1987,485.1987,485.1987,485.1987,485.1987
296,296,299.03528,427.328,489.74066,489.74066,489.74066,489.74066,489.74066
297,297,301.83453,431.3282,494.32513,494.32513,494.32513,494.32513,494.32513
298,298,304.66,435.36584,498.95248,498.95248,498.95248,498.95248,498.95248
299,299,307.51196,439.44135,503.62317,503.62317,503.62317,503.62317,503.62317
300,300,310.3906,443.55493,508.33762,508.33762,508.33762,508.33762,508.33762
301,301,313.29614,447.70706,513.0961,513.0961,513.0961,513.0961,513.0961
302,302,316.2289,451.89804,517.89923,517.89923,517.89923,517.89923,517.89923
303,303,319.18915,456.1283,522.7473,522.7473,522.7473,522.7473,522.7473
304,304,322.17706,460.39807,527.64075,527.64075,527.64075,527.64075,527.64075
305,305,325.193,464.7079,532.58,532.58,532.58,532.58,532.58
306,306,328.23712,469.058,537.5655,537.5655,537.5655,537.5655,537.5655
307,307,331.30972,473.44888,542.5976,542.5976,542.5976,542.5976,542.5976
308,308,334.41113,477.88083,547.6769,547.6769,547.6769,547.6769,547.6769
309,309,337.54156,482.35428,552.80365,552.80365,552.80365,552.80365,552.80365
310,310,340.70126,486.8696,557.97845,557.97845,557.97845,557.97845,557.97845
311,311,343.8906,491.4272,563.2017,563.2017,563.2017,563.2017,563.2017
312,312,347.10974,496.02744,568.4738,568.4738,568.4738,568.4738,568.4738
313,313,350.35904,500.67075,573.79535,573.79535,573.79535,573.79535,573.79535
314,314,353.63873,505.35754,579.1666,579.1666,579.1666,579.1666,579.1666
315,315,356.9492,510.0882,584.58826,584.58826,584.58826,584.58826,584.58826
316,316,360.2906,514.86316,590.0606,590.0606,590.0606,590.0606,590.0606
317,317,363.66327,519.68274,595.5841,595.5841,595.5841,595.5841,595.5841
318,318,367.0675,524.5475,601.1594,601.1594,601.1594,601.1594,601.1594
319,319,370.50363,529.45776,606.78687,606.78687,606.78687,606.78687,606.78687
320,320,373.97192,534.41406,612.467,612.467,612.467,612.467,612.467
321,321,377.47266,539.4167,618.2003,618.2003,618.2003,618.2003,618.2003
322,322,381.0062,544.4662,623.98724,623.98724,623.98724,623.98724,623.98724
323,323,384.57278,549.5629,629.82837,629.82837,629.82837,629.82837,629.82837
324,324,388.1728,554.7074,635.72424,635.72424,635.72424,635.72424,635.72424
325,325,391.80646,559.9,641.67523,641.67523,641.67523,641.67523,641.67523
326,326,395.47418,565.14124,647.68195,647.68195,647.68195,647.68195,647.68195
327,327,399.1762,570.4315,653.74493,653.74493,653.74493,653.74493,653.74493
328,328,402.9129,575.77136,659.8647,659.8647,659.8647,659.8647,659.8647
329,329,406.68457,581.16113,666.0416,666.0416,666.0416,666.0416,666.0416
330,330,410.49155,586.6014,672.2765,672.2765,672.2765,672.2765,672.2765
331,331,414.33417,592.0926,678.56964,678.56964,678.56964,678.56964,678.56964
332,332,418.21274,597.6352,684.92175,684.92175,684.92175,684.92175,684.92175
333,333,422.12766,603.2296,691.3333,691.3333,691.3333,691.3333,691.3333
334,334,426.07916,608.87646,697.80493,697.80493,697.80493,697.80493,697.80493
335,335,430.06772,614.5762,704.33704,704.33704,704.33704,704.33704,704.33704
336,336,434.09357,620.32916,710.93036,710.93036,710.93036,710.93036,710.93036
337,337,438.15714,626.1361,717.5854,717.5854,717.5854,717.5854,717.5854
338,338,442.25873,631.9974,724.30273,724.30273,724.30273,724.30273,724.30273
339,339,446.3987,637.9135,731.0829,731.0829,731.0829,731.0829,731.0829
340,340,450.57745,643.885,737.9266,737.9266,737.9266,737.9266,737.9266
341,341,454.7953,649.9124,744.8343,744.8343,744.8343,744.8343,744.8343
342,342,459.05264,655.9963,751.8067,751.8067,751.8067,751.8067,751.8067
343,343,463.34985,662.1371,758.84436,758.84436,758.84436,758.84436,758.84436
344,344,467.68726,668.3353,765.9479,765.9479,765.9479,765.9479,765.9479
345,345,472.06528,674.5916,773.1179,773.1179,773.1179,773.1179,773.1179
346,346,476.48428,680.9065,780.3551,780.3551,780.3551,780.3551,780.3551
347,347,480.94467,687.28046,787.66003,787.66003,787.66003,787.66003,787.66003
348,348,485.44678,693.7141,795.0333,795.0333,795.0333,795.0333,795.0333
349,349,489.9911,700.20795,802.47565,802.47565,802.47565,802.47565,802.47565
350,350,494.57785,706.76263,809.9876,809.9876,809.9876,809.9876,809.9876
351,351,499.2076,713.3786,817.56995,817.56995,817.56995,817.56995,817.56995
352,352,503.8807,720.0566,825.22314,825.22314,825.22314,825.22314,825.22314
353,353,508.59753,726.797,832.9481,832.9481,832.9481,832.9481,832.9481
354,354,513.3585,733.6006,840.74536,840.74536,840.74536,840.74536,840.74536
355,355,518.16406,740.4678,848.61554,848.61554,848.61554,848.61554,848.61554
356,356,523.0146,747.3993,856.55945,856.55945,856.55945,856.55945,856.55945
357,357,527.9105,754.3957,864.57776,864.57776,864.57776,864.57776,864.57776
