ID,ItemLevel,Quality[0],Quality[1],Quality[2],Quality[3],Quality[4],Quality[5],Quality[6]
70,70,7.1145616,11.442587,11.857603,11.857603,11.857603,11.857603,11.857603
71,71,7.23473,11.635857,12.057882,12.057882,12.057882,12.057882,12.057882
72,72,7.346434,11.815515,12.244057,12.244057,12.244057,12.244057,12.244057
73,73,7.4490037,11.98048,12.415006,12.415006,12.415006,12.415006,12.415006
74,74,7.5417867,12.129706,12.569644,12.569644,12.569644,12.569644,12.569644
75,75,7.624159,12.262189,12.706931,12.706931,12.706931,12.706931,12.706931
76,76,7.6955285,12.376975,12.825881,12.825881,12.825881,12.825881,12.825881
77,77,7.7675667,12.492836,12.945944,12.945944,12.945944,12.945944,12.945944
78,78,7.8402786,12.609781,13.067131,13.067131,13.067131,13.067131,13.067131
79,79,7.9136715,12.727821,13.189452,13.189452,13.189452,13.189452,13.189452
80,80,7.9877515,12.846967,13.31292,13.31292,13.31292,13.31292,13.31292
81,81,8.062525,12.967228,13.437541,13.437541,13.437541,13.437541,13.437541
82,82,8.137999,13.088614,13.563331,13.563331,13.563331,13.563331,13.563331
83,83,8.214178,13.211137,13.690297,13.690297,13.690297,13.690297,13.690297
84,84,8.291071,13.334805,13.818452,13.818452,13.818452,13.818452,13.818452
85,85,8.368684,13.459633,13.947806,13.947806,13.947806,13.947806,13.947806
86,86,8.447023,13.585629,14.078372,14.078372,14.078372,14.078372,14.078372
87,87,8.526095,13.712804,14.210159,14.210159,14.210159,14.210159,14.210159
88,88,8.605908,13.841169,14.343181,14.343181,14.343181,14.343181,14.343181
89,89,8.686468,13.970737,14.477448,14.477448,14.477448,14.477448,14.477448
90,90,8.767782,14.101517,14.612971,14.612971,14.612971,14.612971,14.612971
91,91,8.849858,14.233521,14.749763,14.749763,14.749763,14.749763,14.749763
92,92,8.932701,14.366761,14.887836,14.887836,14.887836,14.887836,14.887836
93,93,9.01632,14.501248,15.027201,15.027201,15.027201,15.027201,15.027201
94,94,9.100722,14.636995,15.167871,15.167871,15.167871,15.167871,15.167871
95,95,9.185914,14.774012,15.309857,15.309857,15.309857,15.309857,15.309857
96,96,9.271904,14.912312,15.453173,15.453173,15.453173,15.453173,15.453173
97,97,9.358698,15.051906,15.59783,15.59783,15.59783,15.59783,15.59783
98,98,9.446304,15.192807,15.743841,15.743841,15.743841,15.743841,15.743841
99,99,9.534732,15.335027,15.891219,15.891219,15.891219,15.891219,15.891219
100,100,9.623986,15.478578,16.039978,16.039978,16.039978,16.039978,16.039978
101,101,9.714077,15.623473,16.190128,16.190128,16.190128,16.190128,16.190128
102,102,9.80501,15.769725,16.341684,16.341684,16.341684,16.341684,16.341684
103,103,9.896795,15.917345,16.494658,16.494658,16.494658,16.494658,16.494658
104,104,9.989439,16.066347,16.649065,16.649065,16.649065,16.649065,16.649065
105,105,10.08295,16.216745,16.804916,16.804916,16.804916,16.804916,16.804916
106,106,10.177337,16.36855,16.962227,16.962227,16.962227,16.962227,16.962227
107,107,10.272607,16.521776,17.121012,17.121012,17.121012,17.121012,17.121012
108,108,10.368769,16.676435,17.28128,17.28128,17.28128,17.28128,17.28128
109,109,10.465831,16.832544,17.44305,17.44305,17.44305,17.44305,17.44305
110,110,10.563802,16.990114,17.606335,17.606335,17.606335,17.606335,17.606335
111,111,10.662689,17.149158,17.771149,17.771149,17.771149,17.771149,17.771149
112,112,10.762503,17.309692,17.937504,17.937504,17.937504,17.937504,17.937504
113,113,10.863251,17.471727,18.105417,18.105417,18.105417,18.105417,18.105417
114,114,10.964941,17.63528,18.274902,18.274902,18.274902,18.274902,18.274902
115,115,11.067584,17.800365,18.445974,18.445974,18.445974,18.445974,18.445974
116,116,11.171188,17.966993,18.618647,18.618647,18.618647,18.618647,18.618647
117,117,11.275762,18.135183,18.792936,18.792936,18.792936,18.792936,18.792936
118,118,11.381314,18.304947,18.968857,18.968857,18.968857,18.968857,18.968857
119,119,11.487855,18.4763,19.146425,19.146425,19.146425,19.146425,19.146425
120,120,11.595392,18.649256,19.325655,19.325655,19.325655,19.325655,19.325655
121,121,11.703937,18.823832,19.506561,19.506561,19.506561,19.506561,19.506561
122,122,11.813498,19.000042,19.689163,19.689163,19.689163,19.689163,19.689163
123,123,11.924084,19.177902,19.873472,19.873472,19.873472,19.873472,19.873472
124,124,12.035706,19.357426,20.05951,20.05951,20.05951,20.05951,20.05951
125,125,12.148372,19.538631,20.247286,20.247286,20.247286,20.247286,20.247286
126,126,12.262093,19.721533,20.436821,20.436821,20.436821,20.436821,20.436821
127,127,12.376878,19.906145,20.62813,20.62813,20.62813,20.62813,20.62813
128,128,12.492738,20.092487,20.82123,20.82123,20.82123,20.82123,20.82123
129,129,12.609683,20.280573,21.016138,21.016138,21.016138,21.016138,21.016138
130,130,12.727722,20.470419,21.21287,21.21287,21.21287,21.21287,21.21287
131,131,12.846867,20.662043,21.411444,21.411444,21.411444,21.411444,21.411444
132,132,12.967126,20.855461,21.611876,21.611876,21.611876,21.611876,21.611876
133,133,13.088511,21.05069,21.814186,21.814186,21.814186,21.814186,21.814186
134,134,13.211033,21.247744,22.018389,22.018389,22.018389,22.018389,22.018389
135,135,13.334702,21.446644,22.224503,22.224503,22.224503,22.224503,22.224503
136,136,13.459528,21.647408,22.432547,22.432547,22.432547,22.432547,22.432547
137,137,13.585523,21.850048,22.642536,22.642536,22.642536,22.642536,22.642536
138,138,13.712696,22.054586,22.854494,22.854494,22.854494,22.854494,22.854494
139,139,13.841061,22.26104,23.068436,23.068436,23.068436,23.068436,23.068436
140,140,13.970627,22.469425,23.284378,23.284378,23.284378,23.284378,23.284378
141,141,14.101406,22.679762,23.502344,23.502344,23.502344,23.502344,23.502344
142,142,14.23341,22.892067,23.72235,23.72235,23.72235,23.72235,23.72235
143,143,14.366649,23.10636,23.944414,23.944414,23.944414,23.944414,23.944414
144,144,14.501135,23.322659,24.168558,24.168558,24.168558,24.168558,24.168558
145,145,14.63688,23.540983,24.3948,24.3948,24.3948,24.3948,24.3948
146,146,14.773896,23.76135,24.62316,24.62316,24.62316,24.62316,24.62316
147,147,14.912194,23.98378,24.853659,24.853659,24.853659,24.853659,24.853659
148,148,15.051787,24.208292,25.086313,25.086313,25.086313,25.086313,25.086313
149,149,15.192688,24.434906,25.321146,25.321146,25.321146,25.321146,25.321146
150,150,15.334907,24.663641,25.558178,25.558178,25.558178,25.558178,25.558178
151,151,15.478456,24.894518,25.797428,25.797428,25.797428,25.797428,25.797428
152,152,15.62335,25.127556,26.038918,26.038918,26.038918,26.038918,26.038918
153,153,15.769601,25.362774,26.28267,26.28267,26.28267,26.28267,26.28267
154,154,15.91722,25.600195,26.5287,26.5287,26.5287,26.5287,26.5287
155,155,16.066221,25.83984,26.777035,26.777035,26.777035,26.777035,26.777035
156,156,16.216618,26.081726,27.027695,27.027695,27.027695,27.027695,27.027695
157,157,16.368422,26.325878,27.280703,27.280703,27.280703,27.280703,27.280703
158,158,16.521646,26.572313,27.536077,27.536077,27.536077,27.536077,27.536077
159,159,16.676306,26.821058,27.793842,27.793842,27.793842,27.793842,27.793842
160,160,16.832413,27.07213,28.05402,28.05402,28.05402,28.05402,28.05402
161,161,16.98998,27.325552,28.316635,28.316635,28.316635,28.316635,28.316635
162,162,17.149023,27.581347,28.581707,28.581707,28.581707,28.581707,28.581707
163,163,17.309557,27.839537,28.84926,28.84926,28.84926,28.84926,28.84926
164,164,17.47159,28.100142,29.119318,29.119318,29.119318,29.119318,29.119318
165,165,17.635143,28.363188,29.391905,29.391905,29.391905,29.391905,29.391905
166,166,17.800224,28.628696,29.667042,29.667042,29.667042,29.667042,29.667042
167,167,17.966854,28.896688,29.944756,29.944756,29.944756,29.944756,29.944756
168,168,18.13504,29.16719,30.225069,30.225069,30.225069,30.225069,30.225069
169,169,18.304804,29.440226,30.508005,30.508005,30.508005,30.508005,30.508005
170,170,18.476154,29.715815,30.79359,30.79359,30.79359,30.79359,30.79359
171,171,18.64911,29.993986,31.08185,31.08185,31.08185,31.08185,31.08185
172,172,18.823685,30.27476,31.372807,31.372807,31.372807,31.372807,31.372807
173,173,18.999893,30.55816,31.666489,31.666489,31.666489,31.666489,31.666489
174,174,19.177752,30.844217,31.96292,31.96292,31.96292,31.96292,31.96292
175,175,19.357275,31.13295,32.262123,32.262123,32.262123,32.262123,32.262123
176,176,19.538477,31.424385,32.56413,32.56413,32.56413,32.56413,32.56413
177,177,19.721378,31.71855,32.86896,32.86896,32.86896,32.86896,32.86896
178,178,19.905989,32.015465,33.176647,33.176647,33.176647,33.176647,33.176647
179,179,20.092329,32.315163,33.487217,33.487217,33.487217,33.487217,33.487217
180,180,20.280415,32.617664,33.80069,33.80069,33.80069,33.80069,33.80069
181,181,20.470259,32.923,34.1171,34.1171,34.1171,34.1171,34.1171
182,182,20.66188,33.231194,34.43647,34.43647,34.43647,34.43647,34.43647
183,183,20.855297,33.54227,34.758827,34.758827,34.758827,34.758827,34.758827
184,184,21.050524,33.85626,35.084206,35.084206,35.084206,35.084206,35.084206
185,185,21.247578,34.173187,35.41263,35.41263,35.41263,35.41263,35.41263
186,186,21.446476,34.493084,35.74413,35.74413,35.74413,35.74413,35.74413
187,187,21.647238,34.81597,36.078728,36.078728,36.078728,36.078728,36.078728
188,188,21.849876,35.141884,36.416462,36.416462,36.416462,36.416462,36.416462
189,189,22.054413,35.470848,36.757355,36.757355,36.757355,36.757355,36.757355
190,190,22.260866,35.80289,37.10144,37.10144,37.10144,37.10144,37.10144
191,191,22.46925,36.138042,37.44875,37.44875,37.44875,37.44875,37.44875
192,192,22.679585,36.47633,37.799305,37.799305,37.799305,37.799305,37.799305
193,193,22.891888,36.817787,38.153145,38.153145,38.153145,38.153145,38.153145
194,194,23.106178,37.162437,38.5103,38.5103,38.5103,38.5103,38.5103
195,195,23.322475,37.510315,38.870792,38.870792,38.870792,38.870792,38.870792
196,196,23.540798,37.86145,39.234665,39.234665,39.234665,39.234665,39.234665
197,197,23.761164,38.21587,39.60194,39.60194,39.60194,39.60194,39.60194
198,198,23.983591,38.57361,39.972652,39.972652,39.972652,39.972652,39.972652
199,199,24.208103,38.934696,40.346836,40.346836,40.346836,40.346836,40.346836
200,200,24.434715,39.299164,40.724525,40.724525,40.724525,40.724525,40.724525
201,201,24.663448,39.667046,41.105747,41.105747,41.105747,41.105747,41.105747
202,202,24.894323,40.03837,41.49054,41.49054,41.49054,41.49054,41.49054
203,203,25.12736,40.41317,41.87893,41.87893,41.87893,41.87893,41.87893
204,204,25.362576,40.791477,42.270958,42.270958,42.270958,42.270958,42.270958
205,205,25.599995,41.173325,42.66666,42.66666,42.66666,42.66666,42.66666
206,206,25.839636,41.55875,43.066063,43.066063,43.066063,43.066063,43.066063
207,207,26.081522,41.94778,43.469204,43.469204,43.469204,43.469204,43.469204
208,208,26.32567,42.340454,43.876118,43.876118,43.876118,43.876118,43.876118
209,209,26.572105,42.736805,44.286842,44.286842,44.286842,44.286842,44.286842
210,210,26.820847,43.136864,44.701412,44.701412,44.701412,44.701412,44.701412
211,211,27.071917,43.54067,45.11986,45.11986,45.11986,45.11986,45.11986
212,212,27.325338,43.94825,45.54223,45.54223,45.54223,45.54223,45.54223
213,213,27.581131,44.35965,45.96855,45.96855,45.96855,45.96855,45.96855
214,214,27.839317,44.774902,46.39886,46.39886,46.39886,46.39886,46.39886
215,215,28.099922,45.194042,46.833202,46.833202,46.833202,46.833202,46.833202
216,216,28.362965,45.617104,47.27161,47.27161,47.27161,47.27161,47.27161
217,217,28.628471,46.044125,47.71412,47.71412,47.71412,47.71412,47.71412
218,218,28.896461,46.475143,48.16077,48.16077,48.16077,48.16077,48.16077
219,219,29.166962,46.9102,48.611603,48.611603,48.611603,48.611603,48.611603
220,220,29.439995,47.349323,49.066658,49.066658,49.066658,49.066658,49.066658
221,221,29.715582,47.79256,49.52597,49.52597,49.52597,49.52597,49.52597
222,222,29.99375,48.23995,49.989582,49.989582,49.989582,49.989582,49.989582
223,223,30.27452,48.69152,50.457535,50.457535,50.457535,50.457535,50.457535
224,224,30.557922,49.147324,50.92987,50.92987,50.92987,50.92987,50.92987
225,225,30.843975,49.60739,51.406624,51.406624,51.406624,51.406624,51.406624
226,226,31.132706,50.071766,51.88784,51.88784,51.88784,51.88784,51.88784
227,227,31.424139,50.54049,52.373566,52.373566,52.373566,52.373566,52.373566
228,228,31.7183,51.0136,52.863834,52.863834,52.863834,52.863834,52.863834
229,229,32.015217,51.49114,53.358692,53.358692,53.358692,53.358692,53.358692
230,230,32.31491,51.97315,53.858185,53.858185,53.858185,53.858185,53.858185
231,231,32.61741,52.459667,54.36235,54.36235,54.36235,54.36235,54.36235
232,232,32.92274,52.950745,54.871235,54.871235,54.871235,54.871235,54.871235
233,233,33.23093,53.446415,55.384888,55.384888,55.384888,55.384888,55.384888
234,234,33.542007,53.946728,55.903343,55.903343,55.903343,55.903343,55.903343
235,235,33.855995,54.45172,56.426655,56.426655,56.426655,56.426655,56.426655
236,236,34.17292,54.961445,56.954865,56.954865,56.954865,56.954865,56.954865
237,237,34.492813,55.47594,57.48802,57.48802,57.48802,57.48802,57.48802
238,238,34.8157,55.99525,58.026165,58.026165,58.026165,58.026165,58.026165
239,239,35.14161,56.51942,58.56935,58.56935,58.56935,58.56935,58.56935
240,240,35.47057,57.0485,59.11762,59.11762,59.11762,59.11762,59.11762
241,241,35.802612,57.58253,59.671017,59.671017,59.671017,59.671017,59.671017
242,242,36.13776,58.121563,60.2296,60.2296,60.2296,60.2296,60.2296
243,243,36.476044,58.665638,60.793407,60.793407,60.793407,60.793407,60.793407
244,244,36.817497,59.21481,61.362495,61.362495,61.362495,61.362495,61.362495
245,245,37.162148,59.76912,61.93691,61.93691,61.93691,61.93691,61.93691
246,246,37.51002,60.328617,62.5167,62.5167,62.5167,62.5167,62.5167
247,247,37.861153,60.893353,63.10192,63.10192,63.10192,63.10192,63.10192
248,248,38.215572,61.46338,63.69262,63.69262,63.69262,63.69262,63.69262
249,249,38.573307,62.038734,64.28885,64.28885,64.28885,64.28885,64.28885
250,250,38.93439,62.61948,64.890656,64.890656,64.890656,64.890656,64.890656
251,251,39.29886,63.20566,65.49809,65.49809,65.49809,65.49809,65.49809
252,252,39.666733,63.797333,66.11122,66.11122,66.11122,66.11122,66.11122
253,253,40.038055,64.39454,66.730095,66.730095,66.730095,66.730095,66.730095
254,254,40.41285,64.99734,67.35475,67.35475,67.35475,67.35475,67.35475
255,255,40.791157,65.605774,67.98526,67.98526,67.98526,67.98526,67.98526
256,256,41.173004,66.21991,68.62167,68.62167,68.62167,68.62167,68.62167
257,257,41.558422,66.8398,69.26404,69.26404,69.26404,69.26404,69.26404
258,258,41.947453,67.465485,69.91242,69.91242,69.91242,69.91242,69.91242
259,259,42.340122,68.09703,70.56687,70.56687,70.56687,70.56687,70.56687
260,260,42.73647,68.73449,71.22745,71.22745,71.22745,71.22745,71.22745
261,261,43.136524,69.37791,71.89421,71.89421,71.89421,71.89421,71.89421
262,262,43.540325,70.02736,72.56721,72.56721,72.56721,72.56721,72.56721
263,263,43.947906,70.682884,73.24651,73.24651,73.24651,73.24651,73.24651
264,264,44.359303,71.34454,73.932175,73.932175,73.932175,73.932175,73.932175
265,265,44.77455,72.012405,74.62425,74.62425,74.62425,74.62425,74.62425
266,266,45.193687,72.68651,75.32281,75.32281,75.32281,75.32281,75.32281
267,267,45.616745,73.36693,76.02791,76.02791,76.02791,76.02791,76.02791
268,268,46.043762,74.05372,76.73961,76.73961,76.73961,76.73961,76.73961
269,269,46.474777,74.74693,77.45796,77.45796,77.45796,77.45796,77.45796
270,270,46.90983,75.44664,78.18305,78.18305,78.18305,78.18305,78.18305
271,271,47.348953,76.1529,78.914925,78.914925,78.914925,78.914925,78.914925
272,272,47.792187,76.86577,79.65364,79.65364,79.65364,79.65364,79.65364
273,273,48.23957,77.585304,80.399284,80.399284,80.399284,80.399284,80.399284
274,274,48.69114,78.311584,81.1519,81.1519,81.1519,81.1519,81.1519
275,275,49.14694,79.04466,81.91157,81.91157,81.91157,81.91157,81.91157
276,276,49.607002,79.7846,82.67834,82.67834,82.67834,82.67834,82.67834
277,277,50.071373,80.53146,83.45229,83.45229,83.45229,83.45229,83.45229
278,278,50.540092,81.28532,84.23349,84.23349,84.23349,84.23349,84.23349
279,279,51.0132,82.04623,85.021996,85.021996,85.021996,85.021996,85.021996
280,280,51.490734,82.81426,85.81789,85.81789,85.81789,85.81789,85.81789
281,281,51.97274,83.589485,86.62123,86.62123,86.62123,86.62123,86.62123
282,282,52.459255,84.37197,87.43209,87.43209,87.43209,87.43209,87.43209
283,283,52.95033,85.16177,88.25055,88.25055,88.25055,88.25055,88.25055
284,284,53.445995,85.95898,89.07666,89.07666,89.07666,89.07666,89.07666
285,285,53.946304,86.76364,89.91051,89.91051,89.91051,89.91051,89.91051
286,286,54.451294,87.575836,90.75216,90.75216,90.75216,90.75216,90.75216
287,287,54.961014,88.39563,91.60169,91.60169,91.60169,91.60169,91.60169
288,288,55.475506,89.22311,92.459175,92.459175,92.459175,92.459175,92.459175
289,289,55.994812,90.05832,93.324684,93.324684,93.324684,93.324684,93.324684
290,290,56.51898,90.90136,94.198296,94.198296,94.198296,94.198296,94.198296
291,291,57.048054,91.75229,95.08009,95.08009,95.08009,95.08009,95.08009
292,292,57.58208,92.61118,95.97014,95.97014,95.97014,95.97014,95.97014
293,293,58.121105,93.47811,96.868515,96.868515,96.868515,96.868515,96.868515
294,294,58.66518,94.353165,97.7753,97.7753,97.7753,97.7753,97.7753
295,295,59.214344,95.236404,98.690575,98.690575,98.690575,98.690575,98.690575
296,296,59.76865,96.127914,99.61442,99.61442,99.61442,99.61442,99.61442
297,297,60.328144,97.02776,100.54691,100.54691,100.54691,100.54691,100.54691
298,298,60.892876,97.93604,101.48813,101.48813,101.48813,101.48813,101.48813
299,299,61.462894,98.85282,102.43816,102.43816,102.43816,102.43816,102.43816
300,300,62.03825,99.77818,103.39708,103.39708,103.39708,103.39708,103.39708
301,301,62.61899,100.71221,104.36498,104.36498,104.36498,104.36498,104.36498
302,302,63.205166,101.65498,105.34194,105.34194,105.34194,105.34194,105.34194
303,303,63.79683,102.60657,106.32805,106.32805,106.32805,106.32805,106.32805
304,304,64.394035,103.56707,107.32339,107.32339,107.32339,107.32339,107.32339
305,305,64.996826,104.53656,108.32804,108.32804,108.32804,108.32804,108.32804
306,306,65.60526,105.51513,109.3421,109.3421,109.3421,109.3421,109.3421
307,307,66.21939,106.50285,110.36565,110.36565,110.36565,110.36565,110.36565
308,308,66.83927,107.49983,111.39879,111.39879,111.39879,111.39879,111.39879
309,309,67.46496,108.50613,112.4416,112.4416,112.4416,112.4416,112.4416
310,310,68.0965,109.52187,113.49416,113.49416,113.49416,113.49416,113.49416
311,311,68.73395,110.5471,114.55658,114.55658,114.55658,114.55658,114.55658
312,312,69.377365,111.58193,115.62894,115.62894,115.62894,115.62894,115.62894
313,313,70.02681,112.62645,116.71135,116.71135,116.71135,116.71135,116.71135
314,314,70.68233,113.68075,117.80389,117.80389,117.80389,117.80389,117.80389
315,315,71.34399,114.74491,118.90665,118.90665,118.90665,118.90665,118.90665
316,316,72.01184,115.81904,120.01973,120.01973,120.01973,120.01973,120.01973
317,317,72.68594,116.90322,121.14323,121.14323,121.14323,121.14323,121.14323
318,318,73.366356,117.99756,122.27726,122.27726,122.27726,122.27726,122.27726
319,319,74.05314,119.10213,123.4219,123.4219,123.4219,123.4219,123.4219
320,320,74.74635,120.21705,124.57725,124.57725,124.57725,124.57725,124.57725
321,321,75.44605,121.3424,125.74342,125.74342,125.74342,125.74342,125.74342
322,322,76.152306,122.47829,126.9205,126.9205,126.9205,126.9205,126.9205
323,323,76.865166,123.62481,128.10861,128.10861,128.10861,128.10861,128.10861
324,324,77.5847,124.78206,129.30783,129.30783,129.30783,129.30783,129.30783
325,325,78.31097,125.95014,130.51828,130.51828,130.51828,130.51828,130.51828
326,326,79.04404,127.12917,131.74007,131.74007,131.74007,131.74007,131.74007
327,327,79.78397,128.31921,132.97328,132.97328,132.97328,132.97328,132.97328
328,328,80.53083,129.52042,134.21805,134.21805,134.21805,134.21805,134.21805
329,329,81.284676,130.73286,135.47447,135.47447,135.47447,135.47447,135.47447
330,330,82.045586,131.95665,136.74265,136.74265,136.74265,136.74265,136.74265
331,331,82.813614,133.1919,138.02269,138.02269,138.02269,138.02269,138.02269
332,332,83.58884,134.4387,139.31473,139.31473,139.31473,139.31473,139.31473
333,333,84.37131,135.69719,140.61885,140.61885,140.61885,140.61885,140.61885
334,334,85.16111,136.96745,141.93518,141.93518,141.93518,141.93518,141.93518
335,335,85.958305,138.2496,143.26384,143.26384,143.26384,143.26384,143.26384
336,336,86.76296,139.54376,144.60493,144.60493,144.60493,144.60493,144.60493
337,337,87.57515,140.85002,145.95857,145.95857,145.95857,145.95857,145.95857
338,338,88.394936,142.16853,147.3249,147.3249,147.3249,147.3249,147.3249
339,339,89.222404,143.49937,148.70401,148.70401,148.70401,148.70401,148.70401
340,340,90.05762,144.84267,150.09602,150.09602,150.09602,150.09602,150.09602
341,341,90.90064,146.19853,151.50108,151.50108,151.50108,151.50108,151.50108
342,342,91.751564,147.56711,152.91928,152.91928,152.91928,152.91928,152.91928
343,343,92.61045,148.94849,154.35075,154.35075,154.35075,154.35075,154.35075
344,344,93.47738,150.34279,155.79564,155.79564,155.79564,155.79564,155.79564
345,345,94.352425,151.75015,157.25404,157.25404,157.25404,157.25404,157.25404
346,346,95.23566,153.17068,158.72609,158.72609,158.72609,158.72609,158.72609
347,347,96.12716,154.6045,160.21193,160.21193,160.21193,160.21193,160.21193
348,348,97.02701,156.05177,161.71167,161.71167,161.71167,161.71167,161.71167
349,349,97.93527,157.51257,163.22546,163.22546,163.22546,163.22546,163.22546
350,350,98.85205,158.98705,164.75342,164.75342,164.75342,164.75342,164.75342
