ID,ItemLevel,Quality[0],Quality[1],Quality[2],Quality[3],Quality[4],Quality[5],Quality[6]
55,55,2.5411162,4.086962,4.2351937,4.2351937,4.2351937,4.2351937,4.2351937
56,56,2.5970194,4.1768727,4.328366,4.328366,4.328366,4.328366,4.328366
57,57,2.655018,4.270154,4.42503,4.42503,4.42503,4.42503,4.42503
58,58,2.715197,4.366942,4.5253286,4.5253286,4.5253286,4.5253286,4.5253286
59,59,2.777645,4.467379,4.629409,4.629409,4.629409,4.629409,4.629409
60,60,2.8424554,4.5716157,4.737426,4.737426,4.737426,4.737426,4.737426
61,61,2.9097252,4.679808,4.849542,4.849542,4.849542,4.849542,4.849542
62,62,2.979557,4.792121,4.9659286,4.9659286,4.9659286,4.9659286,4.9659286
63,63,3.052058,4.9087267,5.0867634,5.0867634,5.0867634,5.0867634,5.0867634
64,64,3.1273406,5.029806,5.212234,5.212234,5.212234,5.212234,5.212234
65,65,3.2055223,5.1555486,5.3425374,5.3425374,5.3425374,5.3425374,5.3425374
66,66,3.2815547,5.277834,5.469258,5.469258,5.469258,5.469258,5.469258
67,67,3.3550954,5.396112,5.5918255,5.5918255,5.5918255,5.5918255,5.5918255
68,68,3.4257967,5.5098233,5.709661,5.709661,5.709661,5.709661,5.709661
69,69,3.4933088,5.618405,5.822181,5.822181,5.822181,5.822181,5.822181
70,70,3.5572808,5.7212934,5.9288015,5.9288015,5.9288015,5.9288015,5.9288015
71,71,3.617365,5.8179283,6.028941,6.028941,6.028941,6.028941,6.028941
72,72,3.673217,5.9077573,6.1220284,6.1220284,6.1220284,6.1220284,6.1220284
73,73,3.7245018,5.99024,6.207503,6.207503,6.207503,6.207503,6.207503
74,74,3.7708933,6.064853,6.284822,6.284822,6.284822,6.284822,6.284822
75,75,3.8120794,6.1310945,6.3534656,6.3534656,6.3534656,6.3534656,6.3534656
76,76,3.8477643,6.1884875,6.4129405,6.4129405,6.4129405,6.4129405,6.4129405
77,77,3.8837833,6.246418,6.472972,6.472972,6.472972,6.472972,6.472972
78,78,3.9201393,6.3048906,6.5335655,6.5335655,6.5335655,6.5335655,6.5335655
79,79,3.9568357,6.3639107,6.594726,6.594726,6.594726,6.594726,6.594726
80,80,3.9938757,6.4234834,6.65646,6.65646,6.65646,6.65646,6.65646
81,81,4.0312624,6.483614,6.7187705,6.7187705,6.7187705,6.7187705,6.7187705
82,82,4.0689993,6.5443068,6.7816653,6.7816653,6.7816653,6.7816653,6.7816653
83,83,4.107089,6.6055684,6.8451486,6.8451486,6.8451486,6.8451486,6.8451486
84,84,4.1455355,6.6674027,6.909226,6.909226,6.909226,6.909226,6.909226
85,85,4.184342,6.7298164,6.973903,6.973903,6.973903,6.973903,6.973903
86,86,4.2235117,6.7928143,7.039186,7.039186,7.039186,7.039186,7.039186
87,87,4.2630477,6.856402,7.1050797,7.1050797,7.1050797,7.1050797,7.1050797
88,88,4.302954,6.9205847,7.1715903,7.1715903,7.1715903,7.1715903,7.1715903
89,89,4.343234,6.9853683,7.2387238,7.2387238,7.2387238,7.2387238,7.2387238
90,90,4.383891,7.0507584,7.3064857,7.3064857,7.3064857,7.3064857,7.3064857
91,91,4.424929,7.1167607,7.3748817,7.3748817,7.3748817,7.3748817,7.3748817
92,92,4.4663506,7.1833806,7.4439178,7.4439178,7.4439178,7.4439178,7.4439178
93,93,4.50816,7.250624,7.5136003,7.5136003,7.5136003,7.5136003,7.5136003
94,94,4.550361,7.3184977,7.5839353,7.5839353,7.5839353,7.5839353,7.5839353
95,95,4.592957,7.387006,7.6549287,7.6549287,7.6549287,7.6549287,7.6549287
96,96,4.635952,7.456156,7.7265863,7.7265863,7.7265863,7.7265863,7.7265863
97,97,4.679349,7.525953,7.798915,7.798915,7.798915,7.798915,7.798915
98,98,4.723152,7.5964036,7.8719206,7.8719206,7.8719206,7.8719206,7.8719206
99,99,4.767366,7.6675134,7.9456096,7.9456096,7.9456096,7.9456096,7.9456096
100,100,4.811993,7.739289,8.019989,8.019989,8.019989,8.019989,8.019989
101,101,4.8570385,7.8117366,8.095064,8.095064,8.095064,8.095064,8.095064
102,102,4.902505,7.8848624,8.170842,8.170842,8.170842,8.170842,8.170842
103,103,4.9483976,7.9586725,8.247329,8.247329,8.247329,8.247329,8.247329
104,104,4.9947195,8.033174,8.3245325,8.3245325,8.3245325,8.3245325,8.3245325
105,105,5.041475,8.108373,8.402458,8.402458,8.402458,8.402458,8.402458
106,106,5.0886683,8.184275,8.481113,8.481113,8.481113,8.481113,8.481113
107,107,5.1363034,8.260888,8.560506,8.560506,8.560506,8.560506,8.560506
108,108,5.1843843,8.338218,8.64064,8.64064,8.64064,8.64064,8.64064
109,109,5.2329154,8.416272,8.721525,8.721525,8.721525,8.721525,8.721525
110,110,5.281901,8.495057,8.803167,8.803167,8.803167,8.803167,8.803167
111,111,5.3313446,8.574579,8.885574,8.885574,8.885574,8.885574,8.885574
112,112,5.3812513,8.654846,8.968752,8.968752,8.968752,8.968752,8.968752
113,113,5.4316254,8.735864,9.052709,9.052709,9.052709,9.052709,9.052709
114,114,5.4824705,8.81764,9.137451,9.137451,9.137451,9.137451,9.137451
115,115,5.533792,8.900183,9.222987,9.222987,9.222987,9.222987,9.222987
116,116,5.585594,8.983497,9.309323,9.309323,9.309323,9.309323,9.309323
117,117,5.637881,9.067592,9.396468,9.396468,9.396468,9.396468,9.396468
118,118,5.690657,9.152473,9.484428,9.484428,9.484428,9.484428,9.484428
119,119,5.7439275,9.23815,9.573213,9.573213,9.573213,9.573213,9.573213
120,120,5.797696,9.324628,9.6628275,9.6628275,9.6628275,9.6628275,9.6628275
121,121,5.8519683,9.411916,9.753281,9.753281,9.753281,9.753281,9.753281
122,122,5.906749,9.500021,9.844582,9.844582,9.844582,9.844582,9.844582
123,123,5.962042,9.588951,9.936736,9.936736,9.936736,9.936736,9.936736
124,124,6.017853,9.678713,10.029755,10.029755,10.029755,10.029755,10.029755
125,125,6.074186,9.769316,10.123643,10.123643,10.123643,10.123643,10.123643
126,126,6.1310463,9.860766,10.21841,10.21841,10.21841,10.21841,10.21841
127,127,6.188439,9.953073,10.314065,10.314065,10.314065,10.314065,10.314065
128,128,6.246369,10.046244,10.410615,10.410615,10.410615,10.410615,10.410615
129,129,6.3048415,10.140286,10.508069,10.508069,10.508069,10.508069,10.508069
130,130,6.363861,10.235209,10.606435,10.606435,10.606435,10.606435,10.606435
131,131,6.4234333,10.331021,10.705722,10.705722,10.705722,10.705722,10.705722
132,132,6.483563,10.427731,10.805938,10.805938,10.805938,10.805938,10.805938
133,133,6.5442557,10.525345,10.907093,10.907093,10.907093,10.907093,10.907093
134,134,6.6055164,10.623872,11.009194,11.009194,11.009194,11.009194,11.009194
135,135,6.667351,10.723322,11.112251,11.112251,11.112251,11.112251,11.112251
136,136,6.729764,10.823704,11.216273,11.216273,11.216273,11.216273,11.216273
137,137,6.7927613,10.925024,11.321268,11.321268,11.321268,11.321268,11.321268
138,138,6.856348,11.027293,11.427247,11.427247,11.427247,11.427247,11.427247
139,139,6.9205303,11.13052,11.534218,11.534218,11.534218,11.534218,11.534218
140,140,6.9853134,11.234713,11.642189,11.642189,11.642189,11.642189,11.642189
141,141,7.050703,11.339881,11.751172,11.751172,11.751172,11.751172,11.751172
142,142,7.116705,11.446033,11.861175,11.861175,11.861175,11.861175,11.861175
143,143,7.1833243,11.55318,11.972207,11.972207,11.972207,11.972207,11.972207
144,144,7.2505674,11.661329,12.084279,12.084279,12.084279,12.084279,12.084279
145,145,7.31844,11.770492,12.1974,12.1974,12.1974,12.1974,12.1974
146,146,7.386948,11.880675,12.31158,12.31158,12.31158,12.31158,12.31158
147,147,7.456097,11.99189,12.426829,12.426829,12.426829,12.426829,12.426829
148,148,7.5258937,12.104146,12.543157,12.543157,12.543157,12.543157,12.543157
149,149,7.596344,12.217453,12.660573,12.660573,12.660573,12.660573,12.660573
150,150,7.6674533,12.33182,12.779089,12.779089,12.779089,12.779089,12.779089
151,151,7.7392282,12.447259,12.898714,12.898714,12.898714,12.898714,12.898714
152,152,7.811675,12.563778,13.019459,13.019459,13.019459,13.019459,13.019459
153,153,7.8848004,12.681387,13.141335,13.141335,13.141335,13.141335,13.141335
154,154,7.95861,12.800097,13.26435,13.26435,13.26435,13.26435,13.26435
155,155,8.033111,12.91992,13.388517,13.388517,13.388517,13.388517,13.388517
156,156,8.108309,13.040863,13.513847,13.513847,13.513847,13.513847,13.513847
157,157,8.184211,13.162939,13.640351,13.640351,13.640351,13.640351,13.640351
158,158,8.260823,13.286157,13.768039,13.768039,13.768039,13.768039,13.768039
159,159,8.338153,13.410529,13.896921,13.896921,13.896921,13.896921,13.896921
160,160,8.416206,13.536065,14.02701,14.02701,14.02701,14.02701,14.02701
161,161,8.49499,13.662776,14.158318,14.158318,14.158318,14.158318,14.158318
162,162,8.574512,13.790673,14.290854,14.290854,14.290854,14.290854,14.290854
163,163,8.6547785,13.919768,14.42463,14.42463,14.42463,14.42463,14.42463
164,164,8.735795,14.050071,14.559659,14.559659,14.559659,14.559659,14.559659
165,165,8.817572,14.181594,14.695952,14.695952,14.695952,14.695952,14.695952
166,166,8.900112,14.314348,14.833521,14.833521,14.833521,14.833521,14.833521
167,167,8.983427,14.448344,14.972378,14.972378,14.972378,14.972378,14.972378
168,168,9.06752,14.583595,15.112535,15.112535,15.112535,15.112535,15.112535
169,169,9.152402,14.720113,15.254003,15.254003,15.254003,15.254003,15.254003
170,170,9.238077,14.857907,15.396795,15.396795,15.396795,15.396795,15.396795
171,171,9.324555,14.996993,15.540925,15.540925,15.540925,15.540925,15.540925
172,172,9.411842,15.13738,15.686403,15.686403,15.686403,15.686403,15.686403
173,173,9.499947,15.27908,15.833244,15.833244,15.833244,15.833244,15.833244
174,174,9.588876,15.422109,15.98146,15.98146,15.98146,15.98146,15.98146
175,175,9.6786375,15.566475,16.131062,16.131062,16.131062,16.131062,16.131062
176,176,9.769238,15.712193,16.282064,16.282064,16.282064,16.282064,16.282064
177,177,9.860689,15.859275,16.43448,16.43448,16.43448,16.43448,16.43448
178,178,9.952994,16.007732,16.588324,16.588324,16.588324,16.588324,16.588324
179,179,10.046165,16.157581,16.743608,16.743608,16.743608,16.743608,16.743608
180,180,10.140207,16.308832,16.900345,16.900345,16.900345,16.900345,16.900345
181,181,10.235129,16.4615,17.05855,17.05855,17.05855,17.05855,17.05855
182,182,10.33094,16.615597,17.218235,17.218235,17.218235,17.218235,17.218235
183,183,10.427649,16.771135,17.379414,17.379414,17.379414,17.379414,17.379414
184,184,10.525262,16.92813,17.542103,17.542103,17.542103,17.542103,17.542103
185,185,10.623789,17.086594,17.706314,17.706314,17.706314,17.706314,17.706314
186,186,10.723238,17.246542,17.872065,17.872065,17.872065,17.872065,17.872065
187,187,10.823619,17.407986,18.039364,18.039364,18.039364,18.039364,18.039364
188,188,10.924938,17.570942,18.208231,18.208231,18.208231,18.208231,18.208231
189,189,11.027206,17.735424,18.378677,18.378677,18.378677,18.378677,18.378677
190,190,11.130433,17.901445,18.55072,18.55072,18.55072,18.55072,18.55072
191,191,11.234625,18.069021,18.724375,18.724375,18.724375,18.724375,18.724375
192,192,11.339792,18.238165,18.899652,18.899652,18.899652,18.899652,18.899652
193,193,11.445944,18.408894,19.076572,19.076572,19.076572,19.076572,19.076572
194,194,11.553089,18.581219,19.25515,19.25515,19.25515,19.25515,19.25515
195,195,11.661238,18.755157,19.435396,19.435396,19.435396,19.435396,19.435396
196,196,11.770399,18.930725,19.617332,19.617332,19.617332,19.617332,19.617332
197,197,11.880582,19.107935,19.80097,19.80097,19.80097,19.80097,19.80097
198,198,11.991796,19.286804,19.986326,19.986326,19.986326,19.986326,19.986326
199,199,12.104052,19.467348,20.173418,20.173418,20.173418,20.173418,20.173418
200,200,12.217358,19.649582,20.362263,20.362263,20.362263,20.362263,20.362263
201,201,12.331724,19.833523,20.552874,20.552874,20.552874,20.552874,20.552874
202,202,12.447162,20.019184,20.74527,20.74527,20.74527,20.74527,20.74527
203,203,12.56368,20.206585,20.939465,20.939465,20.939465,20.939465,20.939465
204,204,12.681288,20.395739,21.135479,21.135479,21.135479,21.135479,21.135479
205,205,12.799997,20.586662,21.33333,21.33333,21.33333,21.33333,21.33333
206,206,12.919818,20.779375,21.533031,21.533031,21.533031,21.533031,21.533031
207,207,13.040761,20.97389,21.734602,21.734602,21.734602,21.734602,21.734602
208,208,13.162835,21.170227,21.938059,21.938059,21.938059,21.938059,21.938059
209,209,13.286053,21.368402,22.143421,22.143421,22.143421,22.143421,22.143421
210,210,13.410423,21.568432,22.350706,22.350706,22.350706,22.350706,22.350706
211,211,13.535958,21.770334,22.55993,22.55993,22.55993,22.55993,22.55993
212,212,13.662669,21.974125,22.771114,22.771114,22.771114,22.771114,22.771114
213,213,13.790565,22.179825,22.984276,22.984276,22.984276,22.984276,22.984276
214,214,13.919659,22.387451,23.19943,23.19943,23.19943,23.19943,23.19943
215,215,14.049961,22.597021,23.416601,23.416601,23.416601,23.416601,23.416601
216,216,14.181482,22.808552,23.635805,23.635805,23.635805,23.635805,23.635805
217,217,14.314236,23.022062,23.85706,23.85706,23.85706,23.85706,23.85706
218,218,14.448231,23.237572,24.080385,24.080385,24.080385,24.080385,24.080385
219,219,14.583481,23.4551,24.305801,24.305801,24.305801,24.305801,24.305801
220,220,14.719997,23.674662,24.533329,24.533329,24.533329,24.533329,24.533329
221,221,14.857791,23.89628,24.762985,24.762985,24.762985,24.762985,24.762985
222,222,14.996875,24.119974,24.994791,24.994791,24.994791,24.994791,24.994791
223,223,15.13726,24.34576,25.228767,25.228767,25.228767,25.228767,25.228767
224,224,15.278961,24.573662,25.464935,25.464935,25.464935,25.464935,25.464935
225,225,15.421988,24.803696,25.703312,25.703312,25.703312,25.703312,25.703312
226,226,15.566353,25.035883,25.94392,25.94392,25.94392,25.94392,25.94392
227,227,15.71207,25.270245,26.186783,26.186783,26.186783,26.186783,26.186783
228,228,15.85915,25.5068,26.431917,26.431917,26.431917,26.431917,26.431917
229,229,16.007608,25.74557,26.679346,26.679346,26.679346,26.679346,26.679346
230,230,16.157455,25.986574,26.929092,26.929092,26.929092,26.929092,26.929092
231,231,16.308704,26.229834,27.181175,27.181175,27.181175,27.181175,27.181175
232,232,16.46137,26.475372,27.435617,27.435617,27.435617,27.435617,27.435617
233,233,16.615465,26.723207,27.692444,27.692444,27.692444,27.692444,27.692444
234,234,16.771004,26.973364,27.951672,27.951672,27.951672,27.951672,27.951672
235,235,16.927998,27.22586,28.213327,28.213327,28.213327,28.213327,28.213327
236,236,17.08646,27.480722,28.477432,28.477432,28.477432,28.477432,28.477432
237,237,17.246407,27.73797,28.74401,28.74401,28.74401,28.74401,28.74401
238,238,17.40785,27.997625,29.013083,29.013083,29.013083,29.013083,29.013083
239,239,17.570805,28.25971,29.284676,29.284676,29.284676,29.284676,29.284676
240,240,17.735285,28.52425,29.55881,29.55881,29.55881,29.55881,29.55881
241,241,17.901306,28.791265,29.835508,29.835508,29.835508,29.835508,29.835508
242,242,18.06888,29.060781,30.1148,30.1148,30.1148,30.1148,30.1148
243,243,18.238022,29.332819,30.396704,30.396704,30.396704,30.396704,30.396704
244,244,18.408749,29.607405,30.681248,30.681248,30.681248,30.681248,30.681248
245,245,18.581074,29.88456,30.968454,30.968454,30.968454,30.968454,30.968454
246,246,18.75501,30.164309,31.25835,31.25835,31.25835,31.25835,31.25835
247,247,18.930576,30.446676,31.55096,31.55096,31.55096,31.55096,31.55096
248,248,19.107786,30.73169,31.84631,31.84631,31.84631,31.84631,31.84631
249,249,19.286654,31.019367,32.144424,32.144424,32.144424,32.144424,32.144424
250,250,19.467196,31.30974,32.445328,32.445328,32.445328,32.445328,32.445328
251,251,19.64943,31.60283,32.749046,32.749046,32.749046,32.749046,32.749046
252,252,19.833366,31.898666,33.05561,33.05561,33.05561,33.05561,33.05561
253,253,20.019028,32.19727,33.365047,33.365047,33.365047,33.365047,33.365047
254,254,20.206427,32.49867,33.677376,33.677376,33.677376,33.677376,33.677376
255,255,20.395578,32.802887,33.99263,33.99263,33.99263,33.99263,33.99263
256,256,20.586502,33.109955,34.310837,34.310837,34.310837,34.310837,34.310837
257,257,20.779211,33.4199,34.63202,34.63202,34.63202,34.63202,34.63202
258,258,20.973726,33.732742,34.95621,34.95621,34.95621,34.95621,34.95621
259,259,21.170061,34.048515,35.283436,35.283436,35.283436,35.283436,35.283436
260,260,21.368235,34.367245,35.613724,35.613724,35.613724,35.613724,35.613724
261,261,21.568262,34.688953,35.947105,35.947105,35.947105,35.947105,35.947105
262,262,21.770163,35.01368,36.283604,36.283604,36.283604,36.283604,36.283604
263,263,21.973953,35.341442,36.623257,36.623257,36.623257,36.623257,36.623257
264,264,22.179651,35.67227,36.966087,36.966087,36.966087,36.966087,36.966087
265,265,22.387276,36.006203,37.312126,37.312126,37.312126,37.312126,37.312126
266,266,22.596844,36.343254,37.661404,37.661404,37.661404,37.661404,37.661404
267,267,22.808372,36.683464,38.013954,38.013954,38.013954,38.013954,38.013954
268,268,23.021881,37.02686,38.369804,38.369804,38.369804,38.369804,38.369804
269,269,23.237389,37.373466,38.72898,38.72898,38.72898,38.72898,38.72898
270,270,23.454914,37.72332,39.091526,39.091526,39.091526,39.091526,39.091526
271,271,23.674477,38.07645,39.457462,39.457462,39.457462,39.457462,39.457462
272,272,23.896093,38.432884,39.82682,39.82682,39.82682,39.82682,39.82682
273,273,24.119785,38.792652,40.199642,40.199642,40.199642,40.199642,40.199642
274,274,24.34557,39.155792,40.57595,40.57595,40.57595,40.57595,40.57595
275,275,24.57347,39.52233,40.955784,40.955784,40.955784,40.955784,40.955784
276,276,24.803501,39.8923,41.33917,41.33917,41.33917,41.33917,41.33917
277,277,25.035686,40.26573,41.726147,41.726147,41.726147,41.726147,41.726147
278,278,25.270046,40.64266,42.116745,42.116745,42.116745,42.116745,42.116745
279,279,25.5066,41.023113,42.510998,42.510998,42.510998,42.510998,42.510998
280,280,25.745367,41.40713,42.908943,42.908943,42.908943,42.908943,42.908943
281,281,25.98637,41.794743,43.310616,43.310616,43.310616,43.310616,43.310616
282,282,26.229628,42.185986,43.716045,43.716045,43.716045,43.716045,43.716045
283,283,26.475164,42.580887,44.125275,44.125275,44.125275,44.125275,44.125275
284,284,26.722998,42.97949,44.53833,44.53833,44.53833,44.53833,44.53833
285,285,26.973152,43.38182,44.955254,44.955254,44.955254,44.955254,44.955254
286,286,27.225647,43.787918,45.37608,45.37608,45.37608,45.37608,45.37608
287,287,27.480507,44.197815,45.800846,45.800846,45.800846,45.800846,45.800846
288,288,27.737753,44.611553,46.229588,46.229588,46.229588,46.229588,46.229588
289,289,27.997406,45.02916,46.662342,46.662342,46.662342,46.662342,46.662342
290,290,28.25949,45.45068,47.099148,47.099148,47.099148,47.099148,47.099148
291,291,28.524027,45.876144,47.540047,47.540047,47.540047,47.540047,47.540047
292,292,28.79104,46.30559,47.98507,47.98507,47.98507,47.98507,47.98507
293,293,29.060553,46.739056,48.434258,48.434258,48.434258,48.434258,48.434258
294,294,29.33259,47.176582,48.88765,48.88765,48.88765,48.88765,48.88765
295,295,29.607172,47.618202,49.345287,49.345287,49.345287,49.345287,49.345287
296,296,29.884325,48.063957,49.80721,49.80721,49.80721,49.80721,49.80721
297,297,30.164072,48.51388,50.273453,50.273453,50.273453,50.273453,50.273453
298,298,30.446438,48.96802,50.744064,50.744064,50.744064,50.744064,50.744064
299,299,30.731447,49.42641,51.219078,51.219078,51.219078,51.219078,51.219078
300,300,31.019125,49.88909,51.69854,51.69854,51.69854,51.69854,51.69854
301,301,31.309496,50.356106,52.18249,52.18249,52.18249,52.18249,52.18249
302,302,31.602583,50.827488,52.67097,52.67097,52.67097,52.67097,52.67097
303,303,31.898415,51.303284,53.164024,53.164024,53.164024,53.164024,53.164024
304,304,32.197018,51.783535,53.661694,53.661694,53.661694,53.661694,53.661694
305,305,32.498413,52.26828,54.16402,54.16402,54.16402,54.16402,54.16402
306,306,32.80263,52.757565,54.67105,54.67105,54.67105,54.67105,54.67105
307,307,33.109695,53.251427,55.182827,55.182827,55.182827,55.182827,55.182827
308,308,33.419636,53.749916,55.699394,55.699394,55.699394,55.699394,55.699394
309,309,33.73248,54.253067,56.2208,56.2208,56.2208,56.2208,56.2208
310,310,34.04825,54.760933,56.747078,56.747078,56.747078,56.747078,56.747078
311,311,34.366974,55.27355,57.27829,57.27829,57.27829,57.27829,57.27829
312,312,34.688683,55.790966,57.814472,57.814472,57.814472,57.814472,57.814472
313,313,35.013405,56.313225,58.355675,58.355675,58.355675,58.355675,58.355675
314,314,35.341164,56.840374,58.901943,58.901943,58.901943,58.901943,58.901943
315,315,35.671993,57.372456,59.453323,59.453323,59.453323,59.453323,59.453323
316,316,36.00592,57.90952,60.009865,60.009865,60.009865,60.009865,60.009865
317,317,36.34297,58.45161,60.571617,60.571617,60.571617,60.571617,60.571617
318,318,36.683178,58.99878,61.13863,61.13863,61.13863,61.13863,61.13863
319,319,37.02657,59.551064,61.71095,61.71095,61.71095,61.71095,61.71095
320,320,37.373177,60.108524,62.288624,62.288624,62.288624,62.288624,62.288624
321,321,37.723026,60.6712,62.871708,62.871708,62.871708,62.871708,62.871708
322,322,38.076153,61.239143,63.46025,63.46025,63.46025,63.46025,63.46025
323,323,38.432583,61.812405,64.054306,64.054306,64.054306,64.054306,64.054306
324,324,38.79235,62.39103,64.653915,64.653915,64.653915,64.653915,64.653915
325,325,39.155483,62.97507,65.25914,65.25914,65.25914,65.25914,65.25914
326,326,39.52202,63.564583,65.87003,65.87003,65.87003,65.87003,65.87003
327,327,39.891987,64.15961,66.48664,66.48664,66.48664,66.48664,66.48664
328,328,40.265415,64.76021,67.109024,67.109024,67.109024,67.109024,67.109024
329,329,40.642338,65.36643,67.737236,67.737236,67.737236,67.737236,67.737236
330,330,41.022793,65.978325,68.37132,68.37132,68.37132,68.37132,68.37132
331,331,41.406807,66.59595,69.011345,69.011345,69.011345,69.011345,69.011345
332,332,41.79442,67.21935,69.657364,69.657364,69.657364,69.657364,69.657364
333,333,42.185654,67.848595,70.309425,70.309425,70.309425,70.309425,70.309425
334,334,42.580555,68.48373,70.96759,70.96759,70.96759,70.96759,70.96759
335,335,42.979153,69.1248,71.63192,71.63192,71.63192,71.63192,71.63192
336,336,43.38148,69.77188,72.30247,72.30247,72.30247,72.30247,72.30247
337,337,43.787575,70.42501,72.97929,72.97929,72.97929,72.97929,72.97929
338,338,44.197468,71.08427,73.66245,73.66245,73.66245,73.66245,73.66245
339,339,44.611202,71.74969,74.352005,74.352005,74.352005,74.352005,74.352005
340,340,45.02881,72.42133,75.04801,75.04801,75.04801,75.04801,75.04801
341,341,45.45032,73.099266,75.75054,75.75054,75.75054,75.75054,75.75054
342,342,45.875782,73.783554,76.45964,76.45964,76.45964,76.45964,76.45964
