MoneyQuantity,ID,GarrTalentTreeID,GarrTalentID,RankIndex,GarrTalentRankID,CostType,CurrencyTypesID,CurrencyQuantity
0,3983,128,428,0,636,0,1220,1000
0,3984,128,429,0,637,0,1220,1000
0,3985,128,430,0,638,0,1220,100
0,3986,128,431,0,639,0,1220,2500
0,3987,128,432,0,640,0,1220,2500
0,3988,128,433,0,641,0,1220,500
0,3989,128,434,0,642,0,1220,5000
0,3990,131,435,0,643,0,1220,50
0,3991,131,436,0,644,0,1220,50
0,3992,131,437,0,645,0,1220,100
0,3993,131,438,0,646,0,1220,500
0,3994,131,439,0,647,0,1220,1000
0,3995,131,440,0,648,0,1220,1000
0,3996,131,441,0,649,0,1220,100
0,3997,131,442,0,650,0,1220,2500
0,3998,131,443,0,651,0,1220,2500
0,3999,131,444,0,652,0,1220,500
0,4000,131,445,0,653,0,1220,5000
0,4001,134,446,0,654,0,1220,50
0,4002,134,447,0,655,0,1220,50
0,4003,134,448,0,656,0,1220,2500
0,4004,134,449,0,657,0,1220,500
0,4005,134,450,0,658,0,1220,1000
0,4006,134,451,0,659,0,1220,1000
0,4007,134,452,0,660,0,1220,100
0,4008,134,453,0,661,0,1220,100
0,4009,134,454,0,662,0,1220,2500
0,4010,134,455,0,663,0,1220,500
0,4011,134,456,0,664,0,1220,5000
0,4012,119,480,0,665,0,1220,10000
0,4013,119,481,0,666,0,1220,10000
0,4014,116,483,0,667,0,1220,10000
0,4015,116,484,0,668,0,1220,10000
0,4016,128,486,0,669,0,1220,10000
0,4017,128,487,0,670,0,1220,10000
0,4018,125,489,0,671,0,1220,10000
0,4019,125,490,0,672,0,1220,10000
0,4020,107,492,0,673,0,1220,10000
0,4021,107,493,0,674,0,1220,10000
0,4022,113,495,0,675,0,1220,10000
0,4023,113,496,0,676,0,1220,10000
0,4024,4,498,0,677,0,1220,10000
0,4025,4,499,0,678,0,1220,10000
0,4026,134,501,0,679,0,1220,10000
0,4027,134,502,0,680,0,1220,10000
0,4028,131,504,0,681,0,1220,10000
0,4029,131,505,0,682,0,1220,10000
0,4030,31,507,0,683,0,1220,10000
0,4031,31,508,0,684,0,1220,10000
0,4032,110,510,0,685,0,1220,10000
0,4033,110,511,0,686,0,1220,10000
0,4034,122,513,0,687,0,1220,10000
0,4035,122,514,0,688,0,1220,10000
0,4036,152,547,0,705,0,1560,15
0,4037,152,548,0,706,0,1560,15
0,4038,152,549,0,707,0,1560,100
0,4039,152,550,0,708,0,1560,100
0,4040,153,551,0,709,0,1560,15
0,4041,153,552,0,710,0,1560,15
0,4042,153,553,0,711,0,1560,100
0,4043,153,554,0,712,0,1560,100
0,4044,152,655,0,713,0,1560,150
0,4045,152,656,0,714,0,1560,150
0,4046,152,657,0,715,0,1560,200
0,4047,152,658,0,716,0,1560,200
0,4048,152,659,0,717,0,1560,250
0,4049,152,660,0,718,0,1560,250
0,4050,152,661,0,719,0,1560,500
0,4051,153,662,0,720,0,1560,150
0,4052,153,663,0,721,0,1560,150
0,4053,153,664,0,722,0,1560,200
0,4054,153,665,0,723,0,1560,200
0,4055,153,666,0,724,0,1560,250
0,4056,153,667,0,725,0,1560,250
0,4057,153,668,0,726,0,1560,500
0,4060,271,0,10,0,0,1719,2700
0,4061,271,0,11,0,0,1719,3300
0,4062,271,0,12,0,0,1719,4200
0,4063,271,0,13,0,0,1719,4800
0,4064,271,0,14,0,0,1719,5500
0,4065,271,0,15,0,0,1719,6500
0,4066,271,0,16,0,0,1719,6500
0,4067,271,0,17,0,0,1719,6500
0,4068,271,0,18,0,0,1719,6500
0,4069,271,0,19,0,0,1719,6500
0,4070,335,1218,0,1323,0,1566,10
0,4071,345,1237,0,1357,0,1813,25
0,4072,345,1238,0,1358,0,1813,25
0,4073,345,1239,0,1359,0,1813,25
0,4074,345,1240,0,1360,0,1813,25
0,4075,345,1241,0,1361,0,1813,25
0,4076,345,1242,0,1362,0,1813,25
0,4077,346,1243,0,1363,0,1813,25
0,4078,346,1244,0,1364,0,1813,25
0,4079,346,1245,0,1365,0,1813,25
0,4080,346,1246,0,1366,0,1813,25
0,4081,346,1247,0,1367,0,1813,25
0,4082,346,1248,0,1368,0,1813,25
0,4083,347,1249,0,1369,0,1813,25
0,4084,347,1250,0,1370,0,1813,25
0,4085,347,1251,0,1371,0,1813,25
0,4086,347,1252,0,1372,0,1813,25
0,4087,347,1253,0,1373,0,1813,25
0,4088,347,1254,0,1374,0,1813,25
0,4089,348,1255,0,1375,0,1813,25
0,4090,348,1256,0,1376,0,1813,25
0,4091,348,1257,0,1377,0,1813,25
0,4092,348,1258,0,1378,0,1813,25
0,4093,348,1259,0,1379,0,1813,25
0,4094,348,1260,0,1380,0,1813,25
0,4095,260,695,0,727,1,1719,100
0,4096,260,696,0,728,1,1719,400
0,4097,260,697,0,729,1,1719,400
0,4098,260,698,0,730,1,1719,1000
0,4099,260,699,0,731,1,1719,1000
0,4100,260,701,0,733,1,1719,4000
0,4101,260,702,0,734,1,1719,4000
0,4102,31,39,0,533,1,1220,500
0,4103,31,40,0,534,1,1220,2000
0,4104,31,41,0,535,1,1220,2000
0,4105,31,43,0,537,1,1220,2000
0,4106,31,44,0,538,1,1220,2000
0,4107,31,46,0,539,1,1220,2000
0,4108,31,49,0,540,1,1220,2000
0,4109,31,52,0,541,1,1220,2000
0,4110,31,53,0,542,1,1220,2000
0,4111,31,54,0,543,1,1220,500
0,4112,4,248,0,544,1,1220,500
0,4113,4,249,0,545,1,1220,2000
0,4114,4,250,0,546,1,1220,2000
0,4115,4,251,0,547,1,1220,2000
0,4116,4,252,0,548,1,1220,2000
0,4117,4,253,0,549,1,1220,500
0,4118,4,254,0,550,1,1220,2000
0,4119,4,255,0,551,1,1220,2000
0,4120,4,256,0,552,1,1220,2000
0,4121,4,257,0,553,1,1220,2000
0,4122,107,347,0,555,1,1220,500
0,4123,107,348,0,556,1,1220,2000
0,4124,107,349,0,557,1,1220,2000
0,4125,107,350,0,558,1,1220,2000
0,4126,107,351,0,559,1,1220,2000
0,4127,107,352,0,560,1,1220,2000
0,4128,107,353,0,561,1,1220,500
0,4129,107,354,0,562,1,1220,2000
0,4130,107,355,0,563,1,1220,2000
0,4131,107,356,0,564,1,1220,2000
0,4132,110,358,0,566,1,1220,500
0,4133,110,359,0,567,1,1220,500
0,4134,110,360,0,568,1,1220,2000
0,4135,110,361,0,569,1,1220,2000
0,4136,110,362,0,570,1,1220,2000
0,4137,110,363,0,571,1,1220,2000
0,4138,110,364,0,572,1,1220,2000
0,4139,110,365,0,573,1,1220,2000
0,4140,110,366,0,574,1,1220,2000
0,4141,110,367,0,575,1,1220,2000
0,4142,113,369,0,577,1,1220,500
0,4143,113,370,0,578,1,1220,500
0,4144,113,371,0,579,1,1220,2000
0,4145,113,372,0,580,1,1220,2000
0,4146,113,373,0,581,1,1220,2000
0,4147,113,374,0,582,1,1220,2000
0,4148,113,375,0,583,1,1220,2000
0,4149,113,376,0,584,1,1220,2000
0,4150,113,377,0,585,1,1220,2000
0,4151,113,378,0,586,1,1220,2000
0,4152,116,380,0,588,1,1220,500
0,4153,116,381,0,589,1,1220,500
0,4154,116,382,0,590,1,1220,2000
0,4155,116,383,0,591,1,1220,2000
0,4156,116,384,0,592,1,1220,2000
0,4157,116,385,0,593,1,1220,2000
0,4158,116,386,0,594,1,1220,2000
0,4159,116,387,0,595,1,1220,2000
0,4160,116,388,0,596,1,1220,2000
0,4161,116,389,0,597,1,1220,2000
0,4162,119,391,0,599,1,1220,500
0,4163,119,392,0,600,1,1220,500
0,4164,119,393,0,601,1,1220,2000
0,4165,119,394,0,602,1,1220,2000
0,4166,119,395,0,603,1,1220,2000
0,4167,119,396,0,604,1,1220,2000
0,4168,119,397,0,605,1,1220,2000
0,4169,119,398,0,606,1,1220,2000
0,4170,119,399,0,607,1,1220,2000
0,4171,119,400,0,608,1,1220,2000
0,4172,122,402,0,610,1,1220,500
0,4173,122,403,0,611,1,1220,500
0,4174,122,404,0,612,1,1220,2000
0,4175,122,405,0,613,1,1220,2000
0,4176,122,406,0,614,1,1220,2000
0,4177,122,407,0,615,1,1220,2000
0,4178,122,408,0,616,1,1220,2000
0,4179,122,409,0,617,1,1220,2000
0,4180,122,410,0,618,1,1220,2000
0,4181,122,411,0,619,1,1220,2000
0,4182,125,413,0,621,1,1220,500
0,4183,125,414,0,622,1,1220,500
0,4184,125,415,0,623,1,1220,2000
0,4185,125,416,0,624,1,1220,2000
0,4186,125,417,0,625,1,1220,2000
0,4187,125,418,0,626,1,1220,2000
0,4188,125,419,0,627,1,1220,2000
0,4189,125,420,0,628,1,1220,2000
0,4190,125,421,0,629,1,1220,2000
0,4191,125,422,0,630,1,1220,2000
0,4192,128,424,0,632,1,1220,500
0,4193,128,425,0,633,1,1220,500
0,4194,128,426,0,634,1,1220,2000
0,4195,128,427,0,635,1,1220,2000
0,4196,128,428,0,636,1,1220,2000
0,4197,128,429,0,637,1,1220,2000
0,4198,128,430,0,638,1,1220,2000
0,4199,128,431,0,639,1,1220,2000
0,4200,128,432,0,640,1,1220,2000
0,4201,128,433,0,641,1,1220,2000
0,4202,131,435,0,643,1,1220,500
0,4203,131,436,0,644,1,1220,500
0,4204,131,437,0,645,1,1220,2000
0,4205,131,438,0,646,1,1220,2000
0,4206,131,439,0,647,1,1220,2000
0,4207,131,440,0,648,1,1220,2000
0,4208,131,441,0,649,1,1220,2000
0,4209,131,442,0,650,1,1220,2000
0,4210,131,443,0,651,1,1220,2000
0,4211,131,444,0,652,1,1220,2000
0,4212,134,446,0,654,1,1220,500
0,4213,134,447,0,655,1,1220,500
0,4214,134,448,0,656,1,1220,2000
0,4215,134,449,0,657,1,1220,2000
0,4216,134,450,0,658,1,1220,2000
0,4217,134,451,0,659,1,1220,2000
0,4218,134,452,0,660,1,1220,2000
0,4219,134,453,0,661,1,1220,2000
0,4220,134,454,0,662,1,1220,2000
0,4221,134,455,0,663,1,1220,2000
0,4222,119,480,0,665,1,1220,5000
0,4223,119,481,0,666,1,1220,5000
0,4224,116,483,0,667,1,1220,5000
0,4225,116,484,0,668,1,1220,5000
0,4226,128,486,0,669,1,1220,5000
0,4227,128,487,0,670,1,1220,5000
0,4228,125,489,0,671,1,1220,5000
0,4229,125,490,0,672,1,1220,5000
0,4230,107,492,0,673,1,1220,5000
0,4231,107,493,0,674,1,1220,5000
0,4232,113,495,0,675,1,1220,5000
0,4233,113,496,0,676,1,1220,5000
0,4234,4,498,0,677,1,1220,5000
0,4235,4,499,0,678,1,1220,5000
0,4236,134,501,0,679,1,1220,5000
0,4237,134,502,0,680,1,1220,5000
0,4238,131,504,0,681,1,1220,5000
0,4239,131,505,0,682,1,1220,5000
0,4240,31,507,0,683,1,1220,5000
0,4241,31,508,0,684,1,1220,5000
0,4242,110,510,0,685,1,1220,5000
0,4243,110,511,0,686,1,1220,5000
0,4244,122,513,0,687,1,1220,5000
0,4245,122,514,0,688,1,1220,5000
0,4246,152,547,0,705,1,1560,15
0,4247,152,548,0,706,1,1560,15
0,4248,152,549,0,707,1,1560,100
0,4249,152,550,0,708,1,1560,100
0,4250,153,551,0,709,1,1560,15
0,4251,153,552,0,710,1,1560,15
0,4252,153,553,0,711,1,1560,100
0,4253,153,554,0,712,1,1560,100
0,4254,152,655,0,713,1,1560,150
0,4255,152,656,0,714,1,1560,150
0,4256,152,657,0,715,1,1560,200
0,4257,152,658,0,716,1,1560,200
0,4258,152,659,0,717,1,1560,250
0,4259,152,660,0,718,1,1560,250
0,4260,153,662,0,720,1,1560,150
0,4261,153,663,0,721,1,1560,150
0,4262,153,664,0,722,1,1560,200
0,4263,153,665,0,723,1,1560,200
0,4264,153,666,0,724,1,1560,250
0,4265,153,667,0,725,1,1560,250
0,4266,153,668,0,726,1,1560,500
100,4267,150,742,0,753,0,0,0
100,4268,150,530,0,689,0,0,0
100,4269,150,531,0,690,0,0,0
200,4270,150,530,0,861,0,0,0
300,4271,150,530,0,862,0,0,0
200,4272,150,531,0,863,0,0,0
300,4273,150,531,0,864,0,0,0
400,4274,150,531,0,865,0,0,0
500,4275,150,531,0,866,0,0,0
0,4276,309,1047,0,1066,0,1813,1000
0,4277,309,1048,0,1067,0,1813,5000
0,4278,310,1050,0,1069,0,1813,1000
0,4279,310,1051,0,1070,0,1813,5000
0,4280,324,1111,0,1089,0,1813,1500
0,4281,324,1112,0,1093,0,1813,12500
0,4282,324,1113,0,1094,0,1813,5000
0,4283,324,1114,0,1095,0,1813,10000
0,4284,324,1115,0,1096,0,1813,15000
10,4290,335,1217,0,1322,0,0,0
1000,4291,326,1137,0,1124,0,0,0
1000,4292,326,1138,0,1125,0,0,0
2000,4293,326,1139,0,1126,0,0,0
100,4294,327,1140,0,1127,0,0,0
1000,4295,327,1141,0,1128,0,0,0
2000,4296,327,1142,0,1129,0,0,0
100,4297,328,1143,0,1130,0,0,0
1000,4298,328,1144,0,1131,0,0,0
2000,4299,328,1145,0,1132,0,0,0
100,4300,329,1146,0,1133,0,0,0
1000,4301,329,1147,0,1134,0,0,0
2000,4302,329,1148,0,1135,0,0,0
0,4303,309,1048,0,1067,0,1810,8
0,4304,310,1052,0,1071,0,1813,10000
10,4305,335,1217,0,1322,0,0,0
0,4306,150,532,0,691,0,0,0
0,4307,150,533,0,692,0,0,0
0,4308,151,534,0,693,0,0,0
0,4309,151,535,0,694,0,0,0
0,4310,151,536,0,695,0,0,0
0,4311,151,537,0,696,0,0,0
0,4312,151,538,0,697,0,0,0
0,4313,151,540,0,698,0,0,0
0,4314,151,541,0,699,0,0,0
0,4315,151,542,0,700,0,0,0
0,4316,151,543,0,701,0,0,0
0,4317,151,544,0,702,0,0,0
0,4318,151,545,0,703,0,0,0
0,4319,151,546,0,704,0,0,0
0,4320,150,749,0,754,0,0,0
0,4321,150,750,0,755,0,0,0
0,4322,150,751,0,756,0,0,0
0,4323,150,752,0,757,0,0,0
0,4324,150,753,0,758,0,0,0
0,4325,150,755,0,759,0,0,0
0,4326,150,756,0,760,0,0,0
0,4327,150,757,0,761,0,0,0
0,4328,150,758,0,762,0,0,0
0,4329,150,759,0,763,0,0,0
0,4330,150,760,0,764,0,0,0
0,4331,150,785,0,765,0,0,0
0,4332,150,786,0,766,0,0,0
0,4333,150,787,0,767,0,0,0
0,4334,150,788,0,768,0,0,0
0,4335,272,809,0,915,0,0,0
0,4336,272,811,0,917,0,0,0
0,4337,272,812,0,918,0,0,0
0,4338,272,814,0,920,0,0,0
0,4339,272,815,0,921,0,0,0
0,4340,272,816,0,922,0,0,0
0,4341,275,824,0,972,0,0,0
0,4342,275,826,0,973,0,0,0
0,4343,275,827,0,969,0,0,0
0,4344,275,828,0,968,0,0,0
0,4345,275,829,0,998,0,0,0
0,4346,275,830,0,999,0,0,0
0,4347,275,831,0,1000,0,0,0
0,4348,275,832,0,1035,0,0,0
0,4349,275,833,0,974,0,0,0
0,4350,275,834,0,975,0,0,0
0,4351,275,835,0,1001,0,0,0
0,4352,275,836,0,1002,0,0,0
0,4353,275,837,0,976,0,0,0
0,4354,276,844,0,937,0,0,0
0,4355,276,849,0,942,0,0,0
0,4356,276,850,0,943,0,0,0
0,4357,276,851,0,944,0,0,0
0,4358,276,858,0,959,0,0,0
0,4359,276,859,0,960,0,0,0
0,4360,276,860,0,961,0,0,0
0,4361,276,862,0,963,0,0,0
0,4362,276,863,0,964,0,0,0
0,4363,276,864,0,965,0,0,0
0,4364,276,866,0,967,0,0,0
0,4365,275,870,0,971,0,0,0
0,4366,276,994,0,1033,0,0,0
0,4367,276,995,0,1034,0,0,0
0,4369,304,997,0,1037,0,0,0
0,4370,304,998,0,1038,0,0,0
0,4371,304,999,0,1039,0,0,0
0,4372,304,1000,0,1040,0,0,0
0,4373,304,1001,0,1041,0,0,0
0,4377,304,1005,0,1045,0,0,0
0,4378,304,1006,0,1046,0,0,0
0,4381,276,1009,0,1049,0,0,0
0,4382,276,1010,0,1050,0,0,0
0,4383,309,1049,0,1068,0,1813,10000
0,4387,308,1056,0,1075,0,1813,1000
0,4388,308,1057,0,1076,0,1813,5000
0,4389,308,1058,0,1077,0,1813,10000
0,4390,312,1062,0,1383,0,1813,1000
0,4391,312,1063,0,1384,0,1813,5000
0,4392,312,1064,0,1385,0,1813,10000
0,4393,313,1065,0,1081,0,1813,1000
0,4394,313,1066,0,1082,0,1813,5000
0,4395,313,1067,0,1083,0,1813,10000
0,4396,314,1068,0,1072,0,1813,1000
0,4397,314,1069,0,1073,0,1813,5000
0,4398,314,1070,0,1074,0,1813,10000
0,4399,311,1071,0,1078,0,1813,1000
0,4400,311,1072,0,1079,0,1813,5000
0,4401,311,1073,0,1080,0,1813,10000
0,4402,315,1074,0,1386,0,1813,500
0,4403,315,1075,0,1387,0,1813,5000
0,4404,315,1076,0,1388,0,1813,10000
0,4405,316,1077,0,1389,0,1810,1
0,4406,316,1078,0,1390,0,1813,5000
0,4407,316,1079,0,1088,0,1810,22
0,4408,317,1080,0,1391,0,1813,500
0,4409,317,1081,0,1392,0,1813,5000
0,4410,317,1082,0,1393,0,1813,10000
0,4411,318,1083,0,1084,0,1813,500
0,4412,318,1084,0,1085,0,1813,5000
0,4413,318,1085,0,1086,0,1813,10000
0,4414,319,1086,0,1352,0,1813,1500
0,4415,319,1087,0,1353,0,1813,5000
0,4416,319,1088,0,1354,0,1813,10000
0,4417,319,1089,0,1355,0,1813,12500
0,4418,319,1090,0,1356,0,1813,15000
0,4419,320,1091,0,1394,0,1813,1500
0,4420,320,1092,0,1395,0,1813,5000
0,4421,320,1093,0,1396,0,1813,10000
0,4422,320,1094,0,1397,0,1813,12500
0,4423,320,1095,0,1398,0,1813,15000
0,4424,321,1096,0,1399,0,1813,1500
0,4425,321,1097,0,1400,0,1813,5000
0,4426,321,1098,0,1401,0,1813,10000
0,4427,321,1099,0,1402,0,1813,12500
0,4428,321,1100,0,1403,0,1813,15000
0,4434,325,1121,0,1108,0,0,0
0,4435,325,1122,0,1109,0,0,0
0,4436,325,1123,0,1110,0,0,0
0,4437,325,1124,0,1111,0,0,0
0,4438,325,1125,0,1112,0,0,0
0,4439,325,1126,0,1113,0,0,0
0,4440,325,1127,0,1114,0,0,0
0,4441,325,1128,0,1115,0,0,0
0,4442,325,1129,0,1116,0,0,0
0,4443,325,1130,0,1117,0,0,0
0,4444,325,1132,0,1119,0,0,0
0,4445,325,1133,0,1120,0,0,0
0,4446,325,1135,0,1122,0,0,0
0,4447,325,1136,0,1123,0,0,0
0,4448,330,1154,0,1141,0,0,0
0,4449,330,1155,0,1142,0,0,0
0,4450,330,1156,0,1143,0,0,0
0,4451,330,1158,0,1145,0,0,0
0,4452,330,1160,0,1147,0,0,0
0,4453,330,1161,0,1148,0,0,0
0,4454,330,1163,0,1150,0,0,0
0,4455,330,1164,0,1151,0,0,0
0,4456,330,1165,0,1152,0,0,0
0,4457,330,1167,0,1154,0,0,0
0,4458,330,1168,0,1155,0,0,0
0,4459,330,1169,0,1156,0,0,0
0,4460,330,1170,0,1157,0,0,0
0,4462,334,1202,0,1282,0,0,0
0,4463,334,1203,0,1283,0,0,0
0,4464,334,1204,0,1284,0,0,0
0,4465,334,1205,0,1285,0,0,0
0,4466,334,1206,0,1286,0,0,0
0,4467,334,1207,0,1293,0,0,0
0,4468,334,1208,0,1294,0,0,0
0,4469,334,1209,0,1309,0,0,0
0,4470,334,1210,0,1310,0,0,0
0,4471,334,1211,0,1311,0,0,0
0,4472,334,1212,0,1312,0,0,0
0,4473,334,1213,0,1313,0,0,0
0,4474,334,1214,0,1314,0,0,0
0,4475,334,1215,0,1315,0,0,0
0,4476,334,1216,0,1316,0,0,0
0,4477,349,1263,0,1406,0,0,0
0,4478,349,1264,0,1407,0,0,0
0,4479,349,1265,0,1408,0,0,0
0,5197,346,1243,0,1363,1,0,0
0,5198,346,1244,0,1364,1,0,0
0,5199,346,1245,0,1365,1,0,0
0,5200,346,1246,0,1366,1,0,0
0,5201,346,1247,0,1367,1,0,0
0,5202,346,1248,0,1368,1,0,0
0,5203,348,1255,0,1375,1,0,0
0,5204,348,1256,0,1376,1,0,0
0,5205,348,1257,0,1377,1,0,0
0,5206,348,1258,0,1378,1,0,0
0,5207,348,1259,0,1379,1,0,0
0,5208,348,1260,0,1380,1,0,0
0,5209,347,1249,0,1369,1,0,0
0,5210,347,1250,0,1370,1,0,0
0,5211,347,1251,0,1371,1,0,0
0,5212,347,1252,0,1372,1,0,0
0,5213,347,1253,0,1373,1,0,0
0,5214,347,1254,0,1374,1,0,0
0,5215,345,1237,0,1357,1,0,0
0,5216,345,1238,0,1358,1,0,0
0,5217,345,1239,0,1359,1,0,0
0,5218,345,1240,0,1360,1,0,0
0,5219,345,1241,0,1361,1,0,0
0,5220,345,1242,0,1362,1,0,0
0,6383,349,1266,0,1409,0,0,0
0,6384,349,1267,0,1410,0,0,0
0,6385,349,1268,0,1411,0,0,0
0,6386,349,1269,0,1412,0,0,0
0,6387,349,1270,0,1413,0,0,0
0,6388,349,1271,0,1414,0,0,0
0,6389,349,1272,0,1415,0,0,0
0,6390,349,1273,0,1416,0,0,0
0,6391,349,1274,0,1417,0,0,0
0,6392,349,1275,0,1418,0,0,0
0,6393,349,1276,0,1419,0,0,0
0,6394,349,1277,0,1420,0,0,0
0,6395,357,1303,0,1446,0,0,0
0,6397,357,1305,0,1448,0,0,0
0,6398,357,1306,0,1449,0,0,0
0,6399,357,1308,0,1451,0,0,0
0,6400,357,1309,0,1452,0,0,0
0,6401,357,1310,0,1453,0,0,0
0,6402,357,1311,0,1454,0,0,0
0,6403,357,1312,0,1455,0,0,0
0,6404,357,1313,0,1456,0,0,0
0,6405,357,1314,0,1457,0,0,0
0,6406,357,1315,0,1458,0,0,0
0,6407,357,1316,0,1459,0,0,0
0,6408,357,1317,0,1460,0,0,0
0,6410,357,1309,0,1452,1,0,0
0,6412,357,1308,0,1451,1,0,0
0,6414,357,1303,0,1446,1,0,0
0,6416,357,1305,0,1448,1,0,0
0,6417,360,1364,0,1497,0,0,0
0,6418,360,1364,0,1497,1,0,0
