ID,CollectableSourceInfoID
23164,51023
23167,46288
23168,43905
23169,43905
23171,41657
23172,48596
23173,51026
23174,51026
23175,48598
23176,48598
23177,48598
23178,48598
23179,48598
23191,43907
23192,51030
23193,51030
23194,43909
23195,43909
23196,46289
23197,46289
23214,48601
23215,46290
23216,41660
23217,41660
23219,48602
23220,48602
23221,51034
23222,51034
23223,51034
23224,51034
23225,51034
23226,51034
23227,51034
23228,51034
23229,51034
23230,51034
23231,41661
23232,41662
23233,51035
23234,51035
23235,41663
23236,41663
23237,41664
23238,48603
23239,43912
23240,51036
23241,41665
23247,48607
23253,43914
23264,51044
23265,51044
23266,51044
23267,51044
23268,51045
23269,51045
23270,43915
23274,46294
23275,41670
23277,51049
23278,43918
23279,43919
23280,43919
23281,43919
23282,43919
23284,43920
23285,48608
23286,46298
23287,46299
23288,46299
23289,46299
23290,46300
23291,41671
23292,41671
23293,41671
23294,41671
23295,51051
23296,46302
23298,46303
23299,51053
23300,51053
23301,51053
23302,46304
23303,46304
23304,51054
23305,51054
23306,9277
23307,9277
23308,43921
23311,43922
23312,43923
23313,43923
23314,46305
23315,46306
23316,51056
23317,51056
23318,41673
23319,41673
23320,51057
23321,51057
23322,51057
23323,51057
23324,51057
23325,48612
23327,41675
23328,41675
23329,41675
23330,41675
23334,51060
23340,46308
23341,46308
23342,46309
23343,51063
23344,51063
23345,51064
23346,43926
23347,43926
23348,43926
23349,43926
23354,43927
23355,51066
23356,51066
23357,46310
23358,46310
23359,51067
23360,51068
23361,48616
23362,48616
23363,51069
23365,51071
23366,51071
23368,51073
23369,48617
23370,41680
23371,41680
23372,51074
23374,46314
23375,46315
23376,46315
23377,51076
23378,43932
23379,43933
23380,41681
23381,41681
23382,41681
23383,41681
23384,41681
23385,41681
23386,41681
23387,41681
23388,41681
23389,43934
23390,43934
23391,51077
23392,43935
23393,51078
23394,51078
23395,41682
23396,43938
23400,43939
23401,43939
23402,43939
23403,43939
23404,43939
23406,51081
23407,51081
23408,48619
23409,48619
23410,41684
23411,51082
23412,51083
23413,51083
23414,51083
23415,51083
23416,51083
23417,43942
23418,43942
23419,48620
23420,41685
23421,41685
23422,41685
23423,41685
23424,51084
23425,51084
23426,51084
23430,46320
23431,46320
23432,46320
23433,51086
23434,41687
23435,41687
23436,41687
23437,41687
23438,41687
23439,41687
23440,41687
23441,41687
23442,41687
23443,41687
23444,41687
23445,41687
23446,46321
23447,41689
23448,41688
23458,41690
23459,41690
23460,41690
23461,48621
23462,48621
23472,41691
23473,41692
23479,48622
23480,48622
23481,48622
23483,51091
23484,51091
23485,46323
23486,41693
23487,41693
23488,41693
23489,41693
23490,41693
23491,41693
23492,15135
23493,15135
23494,48624
23495,48624
23496,48624
23497,43946
23498,51092
23499,48626
23500,41694
23501,41694
23502,41694
23503,48627
23504,51093
23505,43947
23506,46325
23507,46324
23508,48629
23509,48629
23512,48630
23513,46326
23514,46326
23516,41695
23517,41695
23520,48631
23521,41696
23522,41696
23523,51097
23524,51098
23525,51098
23526,51098
23527,48632
23528,48632
23529,51099
23530,51099
23531,51099
23532,51099
23533,43952
23534,43952
23535,43952
23536,46329
23537,41697
23538,41698
23539,41698
23540,41698
23545,51101
23546,46330
23547,51102
23551,43955
23552,43955
23553,43955
23554,43955
23555,43955
23557,46332
23558,48633
23559,51105
23560,51106
23564,43958
23565,46334
23566,43959
23567,51108
23568,51108
23569,51109
23572,48635
23573,48635
23574,48635
23575,48634
23576,48634
23577,48634
23578,41702
23583,48636
23584,48638
23585,51112
23586,51112
23587,51112
23588,51113
23589,51113
23590,48639
23591,43962
23592,43962
23593,41705
23594,41705
23596,51115
23597,51115
23598,51115
23599,51115
23600,51115
23601,48640
23602,48640
23603,48640
23604,46336
23605,46336
23606,46335
23607,48641
23608,43963
23609,43964
23610,8432
23611,41707
23612,41707
23613,51116
23615,48643
23618,46338
23619,46338
23620,43965
23621,43965
23622,43965
23623,43965
23624,43965
23625,43965
23626,51119
23627,51119
23628,51119
23629,48645
23630,48645
23631,46339
23632,46340
23633,46340
23634,43966
23635,43966
23636,41709
23637,43967
23638,43967
23639,41710
23640,41710
23642,48647
23643,48647
23669,51125
23670,51125
23671,43968
23672,43968
23673,48649
23674,41711
23675,41711
23676,46345
23677,43969
23678,46346
23679,46346
23680,46346
23681,46346
23682,41712
23684,12976
23685,51127
23686,43971
23687,46348
23688,46348
23689,46348
23690,46348
23691,46348
23692,51128
23693,51128
23694,51128
23695,46349
23696,46350
23697,46350
23698,46350
23699,43972
23700,43972
23702,48650
23703,51130
23704,51130
23705,51130
23706,51130
23707,51130
23716,51133
23717,51134
23718,51135
23719,51136
23720,48652
23721,43974
23722,43974
23723,43974
23724,43974
23725,43974
23726,43974
23727,43974
23728,43974
23729,43974
23730,43974
23731,43974
23732,43974
23733,43974
23734,43974
23735,43974
23736,43974
23737,43974
23738,43974
23739,43974
23740,43974
23741,43974
23742,43974
23743,43974
23744,43974
23745,43974
23746,43974
23747,43974
23748,43974
23749,43974
23750,43974
23751,43974
23752,43974
23753,43974
23754,43974
23755,41718
23756,41718
23757,41718
23758,48653
23760,46353
23761,46353
23762,51138
23763,51139
23764,51139
23765,41719
23772,51143
23773,51143
23774,51143
23775,46355
23776,46355
23777,48657
23780,41722
23781,46356
23782,43976
23793,48658
23794,48658
23798,51148
23799,48659
23800,48659
23801,48659
23802,48659
23803,51149
23804,46357
23805,43979
23806,51150
23807,51150
23808,46358
23809,48660
23810,51151
23811,51151
23813,41726
23814,41726
23815,46360
23816,46359
23817,41727
23818,48661
23819,48661
23820,48661
23821,43982
23822,43982
23823,43982
23824,43982
23825,43982
23830,41728
23831,51154
23836,41729
23837,51156
23838,51156
23839,46362
23848,41731
23849,41732
23850,41732
23851,46364
23852,46364
23853,43984
23854,43984
23856,46365
23857,46365
23858,46366
23859,46366
23860,48664
23861,41733
23862,41733
23863,46368
23864,46368
23865,46367
23866,46367
23873,48667
23874,46369
23879,51163
23880,51163
23886,51165
23888,46370
23889,48672
23890,43985
23891,43985
23892,51167
23893,48673
23894,43986
23898,51170
23900,41736
23901,48676
23902,51172
23903,46374
23904,48677
23905,41737
23916,46376
23917,46376
23930,48678
23931,48679
23936,48680
23937,41739
23938,46378
23939,46378
23940,51179
23941,43991
23946,51181
23953,46380
23954,51183
23955,46381
23956,41744
23957,41744
23958,41744
23959,41744
23960,41744
23961,51184
23962,41745
23963,48682
23964,48682
23966,41746
23967,41746
23968,41746
23969,41746
23970,41746
23980,48683
24013,46384
24014,46384
24015,41748
24016,46385
24017,41749
24023,41750
24024,43993
24025,43993
24026,51192
24027,51193
24028,51193
24029,43994
24030,43995
24031,46388
24032,46389
24033,43996
24034,43996
24035,43996
24036,43996
24037,43996
24038,43996
24040,43997
24041,43997
24042,43997
24043,43997
24044,43997
24045,46391
24046,51195
24054,46392
24062,46393
24063,46393
24064,51198
24065,48689
24066,51199
24067,43998
24068,48690
24069,48690
24070,48691
24071,51200
24072,41753
24073,43999
24074,48692
24075,48692
24076,48692
24077,48692
24078,46395
24079,46396
24080,46396
24081,46396
24082,41754
24083,48693
24084,48693
24085,44000
24086,44000
24087,51201
24088,51201
24089,51202
24090,51202
24091,51202
24092,51202
24093,51202
24094,51202
24095,51202
24096,51202
24097,51202
24100,48694
24101,44001
24102,44001
24103,44001
24104,46399
24105,46400
24106,41756
24107,48695
24108,48696
24109,51204
24110,51205
24111,51205
24112,51205
24113,51205
24114,51205
24115,51205
24116,51205
24117,51205
24118,51205
24119,51205
24120,51205
24121,51205
24122,51205
24123,51205
24124,51205
24125,51205
24126,51205
24127,51205
24128,51205
24129,51205
24130,51205
24131,51205
24132,51205
24133,51205
24134,51205
24135,51205
24136,51205
24137,51205
24138,51205
24139,51205
24140,51205
24141,51205
24142,51205
24143,51205
24144,51205
24145,51205
24146,48698
24147,48698
24148,44002
24149,44002
24150,41757
24151,46401
24152,41758
24153,41759
24154,44003
24155,44003
24156,44003
24157,44003
24158,44003
24159,44003
24160,46402
24161,46403
24162,44004
24163,51206
24164,51206
24165,51206
24166,41760
24167,41761
24168,41761
24169,51207
24172,51209
24173,48700
24174,48700
24175,44006
24178,41762
24179,41762
24202,51212
24203,51212
24204,51212
24205,51212
24209,46404
24210,46405
24211,41763
24212,41763
24219,48702
24220,48703
24222,46407
24223,46407
24224,44014
24225,51219
24226,51219
24227,46409
24232,51221
24233,41765
24237,46411
24241,44015
24242,41768
24243,44016
24244,44016
24245,44016
24246,44016
24247,44016
24251,51226
24252,51227
24259,51229
24260,51229
24261,51229
24262,51229
24263,51229
24264,51229
24265,51229
24276,48706
24277,48706
24278,44019
24279,44019
24280,44019
24281,44020
24282,44020
24283,41770
24284,44021
24286,44022
24287,48707
24288,51234
24289,51234
24290,51234
24291,51234
24292,51234
24293,51234
24294,51234
24295,51234
24296,51234
24297,51234
24298,51234
24299,51234
24300,51234
24301,51234
24302,51234
24303,51234
24304,51234
24305,51234
24306,51235
24307,51235
24308,51235
24309,51235
24311,44023
24312,44023
24313,44023
24314,44023
24315,44023
24316,51237
24317,44025
24318,44025
24319,51238
24320,51238
24321,48711
24323,41774
24324,41774
24325,41775
24326,41775
24327,41775
24328,41775
24329,41775
24330,48712
24331,48712
24334,51242
24335,51242
24336,51242
24337,51242
24338,51242
24339,51242
24340,51242
24341,51242
24342,51242
24343,51242
24344,51242
24345,46418
24346,44026
24347,44026
24348,44026
24349,51243
24350,51243
24351,51243
24352,51243
24353,51243
24354,51243
24355,44027
24356,44028
24361,41777
24362,41777
24363,41778
24364,46419
24365,44029
24366,48713
24367,48713
24370,41780
24372,48714
24373,48714
24374,48714
24375,48714
24376,46422
24377,48715
24378,48715
24386,51249
24387,41781
24388,41781
24389,41781
24390,51250
24391,51250
24392,51250
24393,51250
24394,51250
24395,51251
24396,48718
24397,44030
24398,44030
24399,44030
24400,44030
24401,44030
24402,44030
24403,44030
24404,48719
24405,48719
24406,51252
24407,51253
24408,48721
24409,48721
24410,48721
24411,44031
24412,51254
24417,44032
24418,44032
24419,44032
24420,44032
24421,44032
24422,44032
24423,44032
24424,44032
24425,44032
24426,48722
24427,48722
24428,46427
24429,44033
24431,44034
24432,46428
24433,46428
24434,46428
24435,46429
24436,44035
24437,44035
24438,48723
24439,48723
24440,48723
24441,48723
24442,51257
24443,44036
24444,44037
24445,44037
24446,51258
24447,44038
24448,44038
24449,44038
24450,51259
24451,51260
24452,48727
24453,48727
24454,48727
24455,48727
24456,51261
24457,51261
24458,51261
24459,41784
24460,41784
24461,51262
24462,51262
24463,51262
24464,46430
24465,44041
24468,44042
24469,44042
24470,41786
24471,41786
24473,51265
24474,51265
24475,51265
24476,51265
24477,51266
24478,51266
24479,51267
24480,41788
24481,41788
24482,46431
24483,46432
24484,46433
24485,46433
24486,51268
24489,41789
24490,41789
24491,41789
24492,41790
24493,48731
24496,46435
24497,46435
24498,46435
24499,44046
24500,41791
24501,51271
24502,41792
24503,41792
24504,44048
24505,44047
24506,48733
24507,44049
24508,44049
24509,44049
24510,51272
24511,51272
24512,51272
24513,46436
24514,48734
24515,51273
24516,44050
24517,44050
24518,41794
24519,48736
24520,48736
24522,51275
24523,51275
24524,51276
24525,46441
24526,46441
24527,46441
24528,46441
24529,46441
24538,41795
24539,51279
24540,51280
24541,51280
24542,51280
24543,51280
24544,51280
24545,51280
24546,51280
24547,46442
24548,44052
24549,44052
24550,51281
24551,48737
24552,48738
24553,48738
24554,51282
24555,51282
24556,51282
24557,51282
24563,51284
24564,51284
24565,51284
24567,41800
24568,41800
24569,51286
24570,51286
24571,51286
24572,51286
24573,51287
24574,41801
24575,41801
24576,46445
24577,44054
24578,44054
24581,51289
24582,51289
24583,46446
24584,48742
24592,44055
24594,51292
24595,46447
24596,48743
24597,51293
24598,51293
24599,51293
24600,51293
24601,48745
24603,48746
24622,51298
24642,51301
24643,51301
24644,51301
24645,51302
24646,41808
24647,41808
24648,41808
24649,41808
24650,41808
24651,44057
24652,48748
24654,41810
24655,41810
24656,41810
24657,51304
24658,46454
24664,48749
24665,41811
24666,41811
24667,41811
24668,51306
24669,51306
24670,51306
24671,51306
24672,51306
24673,51306
24674,46455
24675,46455
24676,48750
24677,51307
24678,51307
24679,48751
24687,48752
24688,48752
24689,48752
24690,48752
24691,48752
24692,48752
24693,48752
24694,48752
24695,48753
24696,48753
24697,51309
24698,41812
24699,41812
24710,46456
24727,51314
24731,51316
24732,51316
24733,51316
24734,51316
24735,51316
24736,51316
24737,51316
24738,51316
24739,51316
24740,51317
24741,48757
24742,44065
24743,44064
24744,44063
24745,41814
24746,51318
24748,46458
24749,48758
24753,44068
24754,44068
24755,44067
24756,51321
24757,51321
24758,51321
24759,51321
24770,46462
24771,46462
24773,48759
24774,48759
24785,46463
24786,51327
24787,51327
24788,51327
24789,46466
24790,46466
24796,51329
24797,8428
24798,46467
24799,41817
24800,41817
24801,51330
24802,51331
24803,41818
24804,51332
24805,46469
24806,46469
24807,51333
24808,51333
24809,48762
24810,51334
24812,48763
24813,44073
24814,44073
24815,44073
24816,44073
24817,51336
24818,44074
24819,46470
24820,41822
24821,46471
24822,46471
24823,51337
24824,41824
24826,46473
24827,46473
24828,46473
24829,46473
24830,46473
24831,46473
24832,51339
24834,51341
24835,51341
24836,51341
24837,51341
24838,51341
24849,46476
24850,46476
24851,46476
24852,46475
24853,44077
24854,51343
24855,44079
24856,44079
24857,44079
24858,41825
24859,41825
24860,41825
24882,41826
24883,41826
24884,41826
24885,44080
24886,44080
24888,51346
24889,51346
24890,51346
24891,48766
24892,48766
24894,44082
24895,48767
24896,46478
24897,46478
24898,46478
24899,41827
24900,48768
24901,46479
24902,46480
24903,44083
24904,48769
24927,46482
24928,44084
24929,48770
24930,46483
24931,46483
24932,46483
24933,46483
24934,46483
24935,46483
24936,46483
24937,44085
24938,44085
24939,44085
24940,41828
24941,41828
24943,48771
24944,46484
24945,46485
24946,46485
24950,44086
24951,41830
24952,48773
24957,51354
24958,51354
24959,51354
24960,51354
24961,51354
24962,46487
24963,41832
24964,41832
24965,51355
24966,44090
24967,44090
24969,44091
24970,46488
24985,46491
24986,46491
24987,46491
24989,48775
24990,48776
24991,51362
24993,48778
24994,46493
24995,51364
24996,51364
24997,51364
24998,46494
24999,51365
25000,51365
25001,51365
25002,51365
25007,41834
25012,46497
25013,44094
25014,44094
25018,41836
25019,41837
25020,41837
25021,44095
25022,51369
25023,51369
25024,51369
25025,51369
25026,51369
25027,51369
25028,51369
25029,51369
25030,51369
25031,51369
25032,51369
25033,51369
25034,51369
25035,51369
25036,51369
25037,51369
25038,51369
25039,51369
25040,48781
25049,51372
25050,51373
25051,51373
25052,51373
25053,51373
25054,51374
25055,51375
25056,46499
25057,46499
25058,41841
25063,44097
25064,51377
25065,51377
25066,51377
25067,46500
25068,41843
25069,48784
25070,48785
25075,51380
25076,51380
25077,51380
25078,51380
25079,41844
25080,46502
25081,51381
25082,51382
25083,51382
25084,51383
25086,46503
25087,46503
25088,51385
25090,51387
25091,46505
25092,46505
25093,46505
25096,51389
25097,51389
25098,48788
25099,48788
25100,51390
25101,51391
25102,46506
25103,46507
25104,46507
25105,46508
25106,51392
25107,51393
25108,48791
25109,44102
25110,46510
25111,46510
25112,46510
25113,46511
25114,44103
25115,46512
25116,51394
25117,41848
25118,41849
25119,41849
25120,41849
25121,41849
25122,41849
25123,48793
25124,48793
25132,46513
25133,46514
25134,46514
25135,46514
25136,46514
25137,46514
25138,46514
25139,46514
25140,46514
25141,46514
25145,46516
25148,51401
25149,51401
25150,51401
25151,51401
25152,46517
25153,41851
25154,44106
25155,44106
25156,44106
25157,44106
25158,44106
25159,46518
25166,44107
25167,44107
25168,51403
25169,51404
25170,51404
25171,51405
25173,51407
25196,51409
25197,51409
25198,51409
25199,51409
25210,51412
25211,44110
25216,41854
25217,51414
25219,41855
25220,46523
25221,46523
25222,48802
25223,48802
25224,48802
25225,48802
25227,44112
25228,46524
25229,46524
25230,46524
25231,46524
25232,46524
25233,46524
25234,46524
25243,41857
25244,46526
25245,46526
25246,51418
25247,51419
25248,51419
25249,51419
25250,51419
25251,51419
25252,51419
25253,51419
25254,51419
25255,51419
25256,51420
25257,51421
25258,51421
25259,41859
25260,46527
25262,44113
25263,41860
25264,48806
25265,48807
25266,48807
25267,51423
25268,51423
25269,51423
25270,48809
25271,51424
25272,51424
25273,51424
25274,51424
25275,51424
25276,51424
25277,46528
25278,46528
25279,46528
25280,44115
25281,44115
25282,46529
25283,51425
25284,51425
25285,51425
25286,41861
25287,44117
25288,44117
25289,41862
25290,51426
25291,51426
25302,46531
25303,46531
25304,44118
25305,51429
25306,51429
25307,51429
25308,51429
25309,51429
25310,51429
25311,51429
25312,51430
25322,41866
25323,41866
25324,48810
25325,46533
25326,46533
25337,51433
25338,51433
25339,51433
25340,51434
25341,44121
25342,44120
25343,44120
25346,48811
25347,51436
25348,51436
25349,51436
25373,44123
25374,46534
25375,46534
25376,46534
25377,46534
25378,46534
25379,46534
25380,46535
25381,46535
25383,48814
25384,48814
25385,48814
25410,46538
25411,46539
25412,41870
25413,51442
25414,51443
25415,51443
25418,51446
25419,48816
25420,44128
25421,44128
25422,51447
25423,51447
25424,51447
25425,51448
25426,51448
25427,51448
25428,41872
25429,44129
25430,41873
25431,51449
25432,41875
25433,41876
25434,51450
25435,48817
25436,48817
25437,48817
25438,48817
25445,41878
25446,51452
25447,51453
25448,51453
25449,51453
25451,44131
25452,51455
25453,46544
25456,48819
25457,48820
25458,48820
25460,51458
25461,44132
25463,46545
25472,41882
25473,41882
25474,51462
25475,51462
25476,51463
25477,51463
25478,51464
25479,51464
25480,51464
25481,51464
25482,51464
25483,51464
25484,46546
25485,46547
25486,46548
25487,48822
25488,51465
25489,51466
25490,51466
25491,51466
25492,51466
25493,51466
25494,51466
25495,51466
25496,51466
25497,51466
25501,51468
25502,44137
25503,48823
25504,48823
25505,48823
25522,48824
25523,48824
25524,48824
25525,44139
25526,44140
25531,41886
25532,41887
25533,41888
25534,41889
25536,51473
25537,44141
25560,51475
25561,51475
25562,41891
25564,51477
25565,41894
25566,41894
25567,41894
25568,41894
25569,41894
25570,44142
25571,46553
25572,46553
25575,46554
25576,46555
25577,46556
25578,41895
25579,44144
25580,46557
25581,46557
25582,46557
25583,41896
25584,41897
25585,41897
25586,41897
25587,44145
25588,44145
25595,15136
25596,15136
25597,51481
25598,48829
25599,46558
25600,41899
25601,41899
25602,41899
25603,44146
25604,41900
25605,48830
25606,44147
25607,44147
25608,44147
25609,44147
25610,44147
25611,44148
25622,44149
25623,44149
25624,48831
25625,48831
25626,48832
25627,46559
25628,46559
25629,46559
25630,44150
25631,51483
25636,51485
25639,48834
25641,48835
25642,51489
25643,51489
25644,51489
25645,48836
25646,48837
25647,48837
25648,48837
25650,46563
25654,41903
25655,51492
25656,51493
25657,51493
25662,44155
25663,44155
25664,44155
25665,46565
25666,51495
25667,44156
25668,44158
25669,44158
25670,44157
25671,48841
25682,51497
25683,41904
25684,51498
25685,41905
25686,48843
25687,46566
25688,46566
25689,44161
25690,44162
25695,46567
25696,46567
25697,48845
25698,48845
25699,41906
25700,51500
25701,41907
25702,48846
25703,48847
25705,48849
25706,48850
25707,51502
25710,44164
25711,48852
25718,51505
25719,46568
25720,41909
25721,51506
25722,44165
25725,44166
25726,46570
25727,48855
25728,48855
25729,48855
25730,48855
25731,48855
25732,48855
25733,44167
25734,44168
25735,41910
25736,41910
25737,41910
25739,41911
25740,51509
25741,51509
25742,51510
25743,51510
25744,51511
25745,51511
25746,51511
25747,44169
25748,44169
25749,44169
25750,51512
25751,46572
25752,51513
25753,51513
25754,51513
25755,51513
25756,51513
25757,51513
25758,51514
25760,46575
25761,46575
25764,48861
25765,46576
25766,46576
25767,48862
25768,48862
25769,48862
25770,48862
25771,48862
25772,48862
25773,48862
25774,48862
25775,46577
25776,48863
25777,41912
25778,48864
25779,48864
25780,48864
25781,41913
25782,51517
25783,51517
25784,51517
25785,51517
25786,51517
25787,51517
25788,51517
25789,51517
25790,51517
25791,51517
25792,44170
25794,51519
25795,51519
25796,44171
25797,44171
25798,51520
25799,51521
25800,51521
25801,51521
25802,48865
25803,51522
25804,51523
25805,51523
25806,51523
25807,51523
25808,51523
25809,51523
25810,46579
25811,51524
25812,51525
25813,51525
25819,44175
25820,44175
25821,44175
25822,44175
25823,51528
25824,51528
25825,51528
25826,44176
25827,48867
25831,41918
25837,41919
25838,48869
25839,48869
25841,41921
25842,41921
25843,41921
25844,41921
25845,48870
25846,44177
25847,44177
25848,44177
25854,51533
25855,48871
25856,48871
25857,48871
25858,48871
25860,41924
25861,51535
25862,51536
25863,48872
25864,48872
25865,44178
25866,46586
25867,44179
25868,44179
25869,44179
25870,41926
25871,41926
25872,41927
25873,41927
25874,41927
25875,41927
25876,41927
25877,41927
25878,41927
25879,41927
25880,41927
25881,41927
25882,41927
25883,41927
25884,51537
25885,51537
25886,51537
25887,51537
25888,51537
25889,51537
25890,51537
25891,51537
25892,51537
25893,48873
25894,48873
25895,48873
25897,46589
25898,46589
25899,46589
25900,46589
25901,46589
25902,46589
25903,48874
25904,48874
25905,48874
25906,48875
25907,46590
25910,51541
25911,51541
25912,51542
25913,41928
25914,48879
25915,48879
25916,48880
25917,48880
25920,48881
25921,48882
25922,44181
25923,44181
25924,44181
25925,44181
25926,46591
25927,44182
25932,51545
25933,41930
25934,51546
25935,41932
25936,48883
25937,48883
25943,51549
25944,51549
25945,51549
25954,41934
25955,41934
25956,48887
25957,48887
25958,48887
25959,48888
25960,46593
25969,46595
25970,46595
25975,15402
25976,15402
25977,51555
25978,51555
25979,51555
25980,51555
25981,46598
25982,51556
25985,44185
25986,44185
25987,44185
25988,44185
25989,41936
25990,44186
25991,41937
25992,41937
25993,41938
25994,41939
25995,48890
25996,48890
25997,48890
25998,51558
25999,41940
26000,41940
26001,41940
26002,48892
26003,51559
26004,51559
26005,51560
26006,51561
26008,46600
26010,51564
26011,51565
26012,41941
26013,41941
26014,41941
26016,51567
26017,44191
26018,44191
26019,44191
26020,41942
26021,41942
26022,48896
26023,44192
26024,51568
26025,51568
26026,51568
26027,51568
26028,51568
26030,41943
26031,51570
26036,51572
26037,51572
26038,48899
26040,46604
26043,51575
26044,44195
26045,48900
26046,48900
26051,48901
26052,48901
26053,48901
26054,48901
26055,48901
26056,48901
26057,48901
26058,48901
26059,48901
26063,51579
26064,51579
26065,51579
26066,51580
26067,51580
26068,41946
26069,41946
26070,44198
26071,44198
26076,44199
26077,44199
26078,44199
26079,46609
26080,46610
26081,46610
26082,46610
26083,46610
26084,46610
26085,44200
26086,41947
26095,41949
26096,44202
26097,44202
26098,41950
26099,46611
26105,41952
26106,48904
26107,48904
26110,48905
26111,41953
26112,44204
26113,46612
26114,41954
26115,41954
26116,44205
26117,41955
26120,46614
26121,41956
26122,41956
26125,48907
26126,48907
26127,48907
26128,41957
26129,46615
26135,41958
26138,51591
26139,51592
26140,51592
26141,44207
26142,46618
26143,44208
26144,44209
26145,44209
26146,44209
26147,44209
26152,48910
26153,48910
26154,46619
26155,41960
26156,41960
26157,41961
26158,41961
26159,48911
26160,46621
26161,46620
26171,44210
26172,44210
26173,44210
26174,44210
26175,44210
26176,44210
26177,44210
26178,41962
26181,51598
26182,51598
26183,51599
26184,51600
26185,48912
26186,48912
26187,51601
26188,46623
26189,51602
26190,44215
26191,44215
26192,44215
26193,44215
26194,41965
26195,41965
26196,41966
26201,51604
26202,46626
26203,46626
26204,46626
26205,46625
26206,46625
26207,46625
26208,44216
26209,41967
26210,41967
26213,46627
26215,48915
26222,46629
26225,41968
26226,41968
26227,41968
26229,41970
26230,41971
26233,44217
26234,48920
26235,48920
26236,44218
26237,44218
26238,44218
26239,44218
26240,44218
26241,44220
26242,44220
26243,44220
26244,44219
26245,48921
26253,48923
26254,51613
26255,46630
26256,44221
26257,44221
26258,44221
26259,48924
26260,51614
26261,51614
26262,51614
26263,51614
26264,51614
26265,46631
26266,46631
26267,51615
26268,41974
26269,46633
26270,46633
26271,41975
26272,51616
26273,51616
26278,46634
26279,46634
26280,46634
26281,46634
26282,46634
26283,46634
26284,46634
26285,46634
26286,46634
26287,46634
26288,46634
26289,46634
26290,51618
26291,51618
26292,51618
26293,51618
26296,51620
26297,51620
26298,51620
26299,51620
26300,51620
26301,51620
26302,51620
26303,51620
26304,51620
26305,51620
26306,44223
26314,44224
26323,44225
26324,44225
26325,51623
26327,48929
26328,48929
26329,46637
26330,48930
26331,51625
26332,46638
26333,46638
26334,46638
26335,46638
26336,46638
26337,46638
26338,44227
26339,51626
26340,51626
26341,51626
26342,51627
26343,51627
26344,51627
26345,51627
26346,51628
26347,48932
26348,48932
26354,51631
26355,46641
26356,41981
26357,41981
26358,41981
26359,41981
26360,41981
26361,44228
26362,41982
26363,48933
26364,48933
26365,48933
26366,44229
26367,51632
26368,41983
26369,46643
26370,46643
26371,41984
26372,41984
26373,41984
26374,41985
