ID,Name
180,Axe1H_ShieldWoodCritical
181,Axe1H_WeaponMetal
182,Axe1H_WeaponMetalCritical
183,Axe1H_WeaponWood
184,Axe1H_WeaponWoodCritical
186,HumanMaleCombatExertionCritical
193,HumanFemaleCombatExertion
195,HumanFemaleCombatInjury
196,HumanFemaleCombatInjuryCritical
197,HumanFemaleCombatDeath
209,OrcFemaleCombatExertion
210,OrcFemaleCombatExertionCritical
211,OrcFemaleCombatInjury
212,OrcFemaleCombatInjuryCritical
213,OrcFemaleCombatDeath
215,OrcFemaleCombatStun
216,OrcFemaleStand
225,TaurenFemaleCombatExertion
227,TaurenFemaleCombatInjury
228,TaurenFemaleCombatInjuryCritica
229,TaurenFemaleCombatDeath
231,TaurenFemaleCombatStun
232,TaurenFemaleStand
233,LightWeaponNormal
234,LightWeaponCritical
235,MediumWeaponNormal
236,MediumWeaponCritical
237,HeavyWeaponNormal
238,HeavyWeaponCritical
298,AncientProtectorAttack
299,AncientProtectorAttackCritical
300,AncientProtectorDeath
301,AncientProtectorWound
302,AncientProtectorWoundCritical
303,AncientProtectorStand
305,AncientProtectorFootsteps
306,GnollAttack
307,GnollAttackCritical
308,GnollDeath
309,GnollWound
310,GnollWoundCritical
311,GnollStand
312,KoboldAttack
314,KoboldDeath
315,KoboldWound
316,KoboldWoundCritical
322,HumanThiefAttack
324,HumanThiefDeath
325,HumanThiefWound
326,HumanThiefWoundCritical
335,ArmoredSkeletonAttack
337,ArmoredSkeletonDeath
338,ArmoredSkeletonWound
339,ArmoredSkeletonWoundCritical
355,FurbolgAttack
356,FurbolgAttackCritical
357,FurbolgDeath
358,FurbolgWound
359,FurbolgWoundCritical
360,FurbolgStand
367,DragonSpawnAttack
368,DragonSpawnAttackCritical
369,DragonSpawnDeath
370,DragonSpawnWound
371,DragonSpawnWoundCritical
372,DragonSpawnStand
373,TitanMaleAttack
375,TitanMaleDeath
376,TitanMaleWound
377,TitanMaleWoundCritical
379,BoarAggro
380,BoarAttack
381,BoarWound
382,BoarWoundCritical
383,BoarDeath
390,WolfAggro
391,WolfAttack
392,WolfWound
393,WolfWoundCritical
394,WolfDeath
395,OgreFidget
396,OgreAggro
397,OgreAttack
398,OgreWound
399,OgreWoundCritical
400,OgreDeath
402,OgreMageAggro
403,OgreMageAttack
404,OgreMageWound
405,OgreMageWoundCritical
406,OgreMageDeath
407,GhoulFidget1
408,GhoulFidget2
409,GhoulAggro
410,GhoulAttack
411,GhoulWound
412,GhoulWoundCritical
413,GhoulDeath
414,MurlocFidget2
415,MurlocFidget3
416,MurlocAggro
417,MurlocAttack
418,MurlocWound
419,MurlocWoundCritical
420,MurlocDeath
421,TarantulaFidget2
422,TarantulaAggro
423,TarantulaAttack
424,TarantulaWound
425,TarantulaWoundCritical
426,TarantulaDeath
427,DragonWhelpStand
428,DragonWhelpAggro
429,DragonWhelpAttack
430,DragonWhelpWound
431,DragonWhelpWoundCritical
432,DragonWhelpDeath
433,DragonWhelpWingFlap
434,DragonWhelpRunFidget
435,DragonWhelpWalkFidget
437,WorgenAggro
439,WorgenWound
440,WorgenWoundCritical
441,WorgenDeath
442,CarrionBirdAttack
444,CarrionBirdDeath
445,CarrionBirdWound
446,CarrionBirdWoundCritical
447,CarrionBirdAggro
448,HydraAttack
449,HydraDeath
450,HydraWound
451,HydraWoundCritical
452,HydraStand
453,HydraSpellCast1
454,HydraSpellCast2
455,HydraAggro
456,BogBeastAttack
458,BogBeastDeath
459,BogBeastWound
460,BogBeastWoundCritical
462,BogBeastAggro
463,InfernalAttack
464,InfernalDeath
465,InfernalWound
466,InfernalAggro
467,StoneGolemAttack
468,StoneGolemDeath
469,StoneGolemWound
470,StoneGolemWoundCritical
471,StoneGolemStand2
472,StoneGolemAggro
473,BearAttack
474,BearAttackCritical
475,BearDeath
476,BearWound
477,BearWoundCritical
478,BearAggro
515,Twain Test 2
516,Twain Test(1)
545,SeaGiantAttack
547,SeaGiantWound
548,SeaGiantWoundCritical
549,SeaGiantDeath
550,SeaGiantAggro
553,SeaGiantFidget2
556,WorgenFidget2a
557,WorgenFidget3a
558,WorgenAttack
560,CharacterMediumLargeDirt
562,CharacterMediumLargeGrass
563,CharacterMediumLargeSnow
564,CharacterMediumLargeStone
565,BasiliskAttack
567,BasiliskWound
568,BasiliskWoundCritical
569,BasiliskDeath
570,BasiliskAggro
571,BasiliskStand2
572,BasiliskStand3
574,DarkHoundAttack
576,DarkHoundWound
577,DarkHoundWoundCritical
578,DarkHoundDeath
579,DarkHoundAggro
580,HarpyAttack
581,HarpyWound
582,HarpyWoundCritical
583,HarpyDeath
584,HarpyAggro
586,WindSerpantAttack
587,WindSerpantWound
588,WindSerpantWoundCritical
589,WindSerpantDeath
590,WindSerpantAggro
591,WindSerpantStand1
592,LostOneAttack
593,LostOneWound
594,LostOneWoundCritical
595,LostOneDeath
596,LostOneAggro
597,LostOneStand2
600,GLUECREATECHARACTERBUTTON
602,GLUEENTERWORLDBUTTON
603,SPELLBOOKOPEN
604,SPELLBOOKCLOSE
605,SPELLBOOKCHANGEPAGE
616,PAPERDOLLOPEN
617,PAPERDOLLCLOSE
618,QUESTADDED
619,QUESTCOMPLETED
620,QUESTLOGOPEN
621,QUESTLOGCLOSE
623,GLUEGENERICBUTTONPRESS
624,GAMEGENERICBUTTONPRESS
639,FrenzyAttack
640,FrenzyWound
641,FrenzyDeath
642,FrenzyAggro
643,TigerAttack
644,TigerWound
645,TigerWoundCritical
646,TigerDeath
647,TigerDeath(1)
648,TigerStand2
649,CharacterMediumLargeWood
650,CharacterSmallDirt
651,CharacterSmallGrass
652,CharacterSmallSnow
653,CharacterSmallStone
654,CharacterSmallWood
655,TroglodyteAttack
656,TroglodyteWound
657,TroglodyteWoundCritical
658,TroglodyteDeath
659,TroglodyteAggro
660,TroglodyteStand2
661,AncientProtectorStep
677,INTERFACESOUND_MONEYFRAMEOPEN
678,INTERFACESOUND_MONEYFRAMECLOSE
679,INTERFACESOUND_CHARWINDOWOPEN
680,INTERFACESOUND_CHARWINDOWCLOSE
681,INTERFACESOUND_CHARWINDOWTAB
682,INTERFACESOUND_GAMEMENUOPEN
683,INTERFACESOUND_GAMEMENUCLOSE
684,INTERFACESOUND_LOSTTARGETUNIT(1)
685,INTERFACESOUND_BACKPACKOPEN
686,INTERFACESOUND_BACKPACKCLOSE
687,INTERFACESOUND_GAMESCROLLBUTTON
688,INTERFACESOUND_CURSORGRABOBJECT(1)
689,INTERFACESOUND_CURSORDROPOBJECT(1)
691,KoboldFidget2
694,KoboldAggro
695,KoboldFidget3
696,SHEATHINGSHIELDSHEATHE
697,SHEATHINGWOODWEAPONSHEATHE
698,SHEATHINGMETALWEAPONSHEATHE
699,SHEATHINGWOODWEAPONUNSHEATHE
700,SHEATHINGMETALWEAPONUNSHEATHE
701,SHEATHINGSHIELDUNSHEATHE
702,Precast Fire Low
703,Precast Frost Low
704,RaptorAttack
705,RaptorWound
706,RaptorWoundCritical
707,RaptorDeath
708,RaptorAggro
709,HippogryphAttack
710,HippogryphWound
711,HippogryphWoundCritical
712,HippogryphDeath
713,HippogryphAggro
714,HippogryphStand2A
715,SilithidWaspAttack
716,SilithidWaspWound
717,SilithidWaspWoundCritical
718,SilithidWaspDeath
719,SilithidWaspAggro
720,SilithidWaspStand2A
721,SlimeAttack
722,SlimeWound
723,SlimeDeath
724,SlimeAggro
725,HorseAttack
726,HorseWound
727,HorseWoundCritical
728,HorseDeath
729,HorseAggro
730,HorseStand3
731,CharacterGiantGrass
732,CharacterGiantDirt
733,CharacterGiantStone
734,CharacterGiantSnow
735,CharacterGiantWood
736,ElementalEarthAttack
737,ElementalEarthWound
738,ElementalEarthDeath
739,ElementalEarthAggro
740,Precast Holy Low
741,Precast Holy Medium
742,Precast Holy High
743,DeathCoil Impact
745,Precast Shadow Low
754,TEST DOODAD SOUND
755,WyvernAttack
758,WyvernWound
759,WyvernCrit
760,WyvernDeath
761,WyvernAggro
764,WyvernFidget2
765,WyvernFidget3
766,GrellAttack
767,GrellWound
768,GrellWoundCrit
769,GrellDeath
770,GrellAggro
771,KodoBeastAggro
772,KodoBeastAttack
773,KodoBeastWound
774,KodoBeastWoundCrit
775,KodoBeastDeath
776,KodoBeastStand2
777,gsTitleEnterWorld
778,gsTitleOptions
779,gsTitleQuit
790,gsTitleCredits(1)
791,gsTitleIntroMovie(1)
792,gsTitleOptionScreenResolution
793,gsTitleOption16bit
794,gsTitleOption32bit
795,gsTitleOptionOpenGL
796,gsTitleOptionDirect3D
797,gsTitleOptionFullScreenMode
798,gsTitleOptionOK
799,gsTitleOptionExit
800,gsLogin
801,gsLoginNewAccount
802,gsLoginChangeRealm
803,gsLoginExit
805,gsLoginChangeRealmOK(1)
806,gsLoginChangeRealmSelect
807,gsLoginChangeRealmCancel
808,gsCharacterSelection
809,gsCharacterSelectionEnterWorld
810,gsCharacterSelectionDelCharacter
811,gsCharacterSelectionAcctOptions
812,gsCharacterSelectionExit
813,gsCharacterSelectionCreateNew
814,gsCharacterCreationClass
815,gsCharacterCreationRace
816,gsCharacterCreationGender
817,gsCharacterCreationLook
818,gsCharacterCreationCreateChar
819,gsCharacterCreationCancel
821,igMiniMapOpen
822,igMiniMapClose
823,igMiniMapZoomIn
824,igMiniMapZoomOut
825,igChatEmoteButton
826,igChatScrollUp
827,igChatScrollDown
828,igChatBottom
829,igSpellBookOpen
830,igSpellBookClose
831,igSpellBokPageTurn
832,igSpellBookSpellIconPickup
833,igSpellBookSpellIconDrop
834,igAbilityOpen
835,igAbilityClose
836,igAbiliityPageTurn
837,igAbilityIconPickup
838,igAbilityIconDrop
839,igCharacterInfoOpen
840,igCharacterInfoClose
841,igCharacterInfoTab
842,igCharacterInfoScrollUp
843,igCharacterInfoScrollDown
844,igQuestLogOpen
845,igQuestLogClose
846,igQuestLogAbandonQuest
847,igQuestFailed
850,igMainMenuOpen
851,igMainMenuClose
852,igMainMenuOption
853,igMainMenuLogout
854,igMainMenuQuit
855,igMainMenuContinue
856,igMainMenuOptionCheckBoxOn
857,igMainMenuOptionCheckBoxOff
858,igMainMenuOptionFaerTab
859,igInventoryOepn
860,igInventoryClose
861,igInventoryRotateCharacter
862,igBackPackOpen
863,igBackPackClose
864,igBackPackCoinSelect
865,igBackPackCoinOK
866,igBackPackCoinCancel
867,igCharacterNPCSelect
868,igCharacterNPCDeselect
869,igCharacterSelect
870,igCharacterDeselect
871,igCreatureNeutralSelect
872,igCreatureNeutralDeselect
873,igCreatureAggroSelect
874,igCreatureAggroDeselect
875,igQuestListOpen
876,igQuestListClose
877,igQuestListSelect
878,igQuestListComplete
879,igQuestCancel
880,igPlayerInvite
881,igPlayerInviteAccept
882,igPlayerInviteDecline
888,LEVELUP
890,QUESTADDED(1)
891,MONEYFRAMEOPEN
892,MONEYFRAMECLOSE
895,LOOTWINDOWCOINSOUND
897,GAMEHIGHLIGHTHOSTILEUNIT
898,GAMEHIGHLIGHTNEUTRALUNIT
899,GAMEHIGHLIGHTFRIENDLYUNIT
900,INTERFACESOUND_LOSTTARGETUNIT
902,INTERFACESOUND_CURSORGRABOBJECT
903,INTERFACESOUND_CURSORDROPOBJECT
905,GAMEABILITYACTIVATE
906,GAMESPELLACTIVATE
907,DeathThudSmallDirt
908,DeathThudSmallGrass
909,DeathThudSmallSnow
910,DeathThudSmallStone
911,DeathThudSmallWood
912,DeathThudMediumDirt
913,DeathThudMediumGrass
914,DeathThudMediumSnow
915,DeathThudMediumStone
916,DeathThudMediumWood
917,DeathThudLargeDirt
918,DeathThudLargeGrass
919,DeathThudLargeSnow
920,DeathThudLargeStone
921,DeathThudLargeWood
922,DeathThudGiantDirt
923,DeathThudGiantGrass
924,DeathThudGiantSnow
925,DeathThudGiantStone
926,DeathThudGiantWood
927,DeathThudColossalDirt
928,DeathThudColossalGrass
929,DeathThudColossalSnow
930,DeathThudColossalStone
931,DeathThudColossalWood
939,Mace1H_ArmorChain
940,Mace1H_ArmorChainCritical
941,Mace1H_ArmorFlesh
942,Mace1H_ArmorFleshCritical
943,Mace1H_ArmorMetalShield
944,Mace1H_ArmorMetalShieldCritical
945,Mace1H_ArmorPlate
946,Mace1H_ArmorPlateCritical
947,Mace1H_ArmorStone
948,Mace1H_ArmorStoneCritical
949,Mace1H_ArmorWood
950,Mace1H_ArmorWoodCritical
951,Mace1H_ArmorWoodShield
952,Mace1H_ArmorWoodShieldCritical
953,Mace2H_ArmorChain
954,Mace2H_ArmorChainCritical
955,Mace2H_ArmorFlesh
956,Mace2H_ArmorFleshCritical
957,Mace2H_ArmorMetalShield
958,Mace2H_ArmorMetalShieldCritical
959,Mace2H_ArmorPlate
960,Mace2H_ArmorPlateCritical
961,Mace2H_ArmorStone
962,Mace2H_ArmorStoneCritical
963,Mace2H_ArmorWood
964,Mace2H_ArmorWoodCritical
965,Mace2H_ArmorWoodShield
966,Mace2H_ArmorWoodShieldCritical
967,Mace1HMetal_ArmorChain
968,Mace1HMetal_ArmorChainCritical
969,Mace1HMetal_ArmorFlesh
970,Mace1HMetal_ArmorFleshCritical
971,Mace1HMetal_ArmorMetalShield
972,Mace1HMetal_ArmorMetalShieldCritical
973,Mace1HMetal_ArmorPlate
974,Mace1HMetal_ArmorPlateCritical
975,Mace1HMetal_ArmorStone
976,Mace1HMetal_ArmorStoneCritical
977,Mace1HMetal_ArmorWood
978,Mace1HMetal_ArmorWoodCritical
979,Mace1HMetal_ArmorWoodShield
980,Mace1HMetal_ArmorWoodShieldCritical
981,Mace2HMetal_ArmorChain
982,Mace2HMetal_ArmorChainCritical
983,Mace2HMetal_ArmorFlesh
984,Mace2HMetal_ArmorFleshCritical
985,Mace2HMetal_ArmorMetalShield
986,Mace2HMetal_ArmorMetalShieldCrit
987,Mace2HMetal_ArmorPlate
988,Mace2HMetal_ArmorPlateCritical
989,Mace2HMetal_ArmorStone
990,Mace2HMetal_ArmorStoneCritical
991,Mace2HMetal_ArmorWood
992,Mace2HMetal_ArmorWoodCritical
993,Mace2HMetal_ArmorWoodShield
994,Mace2HMetal_ArmorWoolShieldCrit
995,2hParryWoodHitWood
996,2hParryWoodHitMetal
997,2hParryMetalHitWood
998,2hParryMetalHitMetal
999,1hParryWoodhitWood
1000,1hParryWoodHitMetal
1001,1hParryMetalHitWood
1002,1hParryMetalHitMetal
1003,FoleySoundLeather
1004,FoleySoundPlate
1005,FoleySoundChain
1006,SatyrAttack
1007,SatyrWound
1008,SatyrWoundCritical
1009,SatyrDeath
1010,SatyrAggro
1011,SatyrStand2
1012,Brilliance Aura
1014,Unarmed_Generic(1)
1015,GnollAggro
1016,ArmoredSkeletonAggro
1018,WolfFidget2
1019,Unarmed_WeaponMetal
1020,Unarmed_WeaponWood
1021,Unarmed_ShieldMetal
1022,Unarmed_ShieldWood
1023,ChickenWound
1024,ChickenDeath
1026,RabbitDeath
1027,DeerWound
1028,DeerDeath
1029,TrollAttack
1030,TrollWound
1031,TrollWoundCrit
1032,TrollDeath
1033,TrollStand2A
1034,TrollAggro
1035,GnomeAttack
1036,GnomeWound
1037,GnomeWoundCritical
1038,GnomeDeath
1039,GnomeAggro
1040,CentaurAttack
1041,CentaurWound
1042,CentaurWoundCrit
1043,CentaurDeath
1044,CentaurAggro
1045,FootstepSplashHugeDirt
1046,FootstepSplashHugeMetallic
1047,FootstepSplashHugeStone
1048,FootstepSplashHugeSnow
1049,FootstepSplashHugeWood
1050,FootstepSplashHugeGrass
1051,FootstepSplashHugeLeaves
1052,FootstepSplashHugeSand
1053,FootstepSplashHugeSoggy
1054,FootstepSplashMediumDirt
1055,FootstepSplashMediumMetallic
1056,FootstepSplashMediumStone
1057,FootstepSplashMediumSnow
1058,FootstepSplashMediumWood
1059,FootstepSplashMediumGrass
1060,FootstepSplashMediumLeaves
1061,FootstepSplashMediumSand
1062,FootstepSplashMediumSoggy
1063,FootstepSplashSmallDirt
1064,FootstepSplashSmallMetallic
1065,FootstepSplashSmallStone
1066,FootstepSplashSmallSnow
1067,FootstepSplashSmallWood
1068,FootstepSplashSmallGrass
1069,FootstepSplashSmallLeaves
1070,FootstepSplashSmallSand
1071,FootstepSplashSmallSoggy
1090,CharacterSplashSoundSmall
1091,DreadLordAttack
1092,DreadLordWound
1093,DreadLordCrit
1094,DreadLordDeath
1095,DreadLordAggro
1096,CharacterSplashSoundMedium
1097,CharacterSplashSoundlarge
1098,DoomGuardAttack
1099,DoomGuardWound
1100,DoomGuardWoundCrit
1101,DoomGuardDeath
1102,DoomGuardAggro
1103,WyvernWingFlap
1104,Gather_Herb
1105,Trade_Brew_Potion
1106,GnollAlert
1107,KoboldAlert
1108,WolfAlert
1109,MurlocAlert
1110,HumanThiefAlert
1111,RiverStill
1112,RiverSlow
1113,RiverFast
1114,Ocean
1115,UChatScrollButton
1116,Gather_Mining
1117,SuccubusAttack
1118,SuccubusWound
1119,SuccubusWoundCrit
1120,SuccubusDeath
1121,SuccubusStand2A
1122,SuccubusAggro
1123,KeeperOfTheGroveAttack
1124,KeeperOfTheGroveWound
1125,KeeperOfTheGroveWoundCrit
1126,KeeperOfTheGroveDeath
1127,KeeperOfTheGroveAggro
1128,KeeperOfTheGroveStand2
1129,DryadAttack
1130,DryadWound
1131,DryadWoundCrit
1132,New Sound(19)
1133,DryadDeath
1134,DryadAggro
1135,DryadStand2A
1136,Precast Frost High
1137,FootstepHorseDirt
1138,FootstepHorseStone
1139,FootstepHorseWood
1140,FootstepHorseGrass
1141,Deathbind Sound
1142,HerbalismSearch
1143,Mining Impact
1144,BowPrecastOneshot
1145,BowPrecastLoop
1146,BowRelease
1147,GunPrecastOneShot
1148,GunRelease
1149,Dagger1H_ArmorChain
1150,Dagger1H_ArmorChainCritical
1151,Dagger1H_ArmorFlesh
1152,Dagger1H_ArmorFleshCritical
1153,Dagger1H_MetalShield
1154,Dagger1H_MetalShieldCritical
1155,Dagger1H_ArmorPlate
1156,Dagger1H_ArmorPlateCritical
1157,Dagger1H_ArmorWood
1158,Dagger1H_ArmorWoodCritical
1159,Dagger1H_WoodShield
1160,Dagger1H_WoodShieldCritical
1161,Item - Crinkling Paper
1164,Item - Lockpick
1165,Item - Mining
1166,TradeSkill - Smelt
1167,BansheeAttack
1168,BansheeAggro
1169,BansheeWound
1170,BansheeWoundCrit
1171,BansheeDeath
1172,BansheePreAggro
1173,BansheeAggro(1)
1174,SpiderAllSurface
1176,QuillBoarAttack
1177,QuillBoarWound
1178,QuillBoarWoundCrit1
1179,QuillBoarDeath
1180,QuillBoarPreAggro
1181,QuillBoarAggro
1182,CrabFootSteps
1183,PickUpBag
1184,PickupBook
1185,PickUpCloth_Leather
1186,PickUpFoodGeneric
1187,PickUpHerb
1188,PickUpLargeChain
1189,PickUpMeat
1190,PickUpMetalLarge
1191,PickUpMetalSmall
1192,PickUpParchment_Paper
1193,PickUpRing
1194,PickUpRocks_Ore
1195,PickUpSmallChain
1196,PickUpWand
1197,PickUpWater_Liquid
1198,PickUpWoodSmall
1199,PickUpWoodLarge
1200,PutDownBag
1201,PutDownBook
1202,PutDownClothLeather
1203,PutDownFoodGeneric
1204,PutDownGems
1205,PutDownHerb
1206,PutDownLargeChain
1207,PutDownLargeMetal
1208,PutDownMeat
1209,PutDownParchment_Paper
1210,PutDownRing
1211,PutDownRock_Ore
1212,PutDownSmallChain
1213,PutDownSmallMetal
1214,PutDownWand
1215,PutDownWater_Liquid
1216,PutDownWoodLarge
1217,PutDownWoodSmall
1221,PickupGems(1)
1225,CrabAttack
1226,CrabWound
1227,CrabWoundCrit
1228,CrabDeath
1229,CrabPreAggro
1230,CrabAggro
1231,ThreshadonAttack
1232,ThreshadonWound
1233,ThreshadonWoundCrit
1234,ThreshadonDeath
1235,ThreshadonPreAggro
1236,ThreshadonAggro
1237,TitanPreAggro
1238,TitanMaleAggro
1239,WindegoAttack
1240,WindegoWound
1241,WindegoCrit
1242,WindegoDeath
1243,WindegoAggro
1244,WindegoPreAggro
1245,FelHoundAttack
1246,FelHoundWound
1247,FelHoundWoundCrit
1248,FelHoundPreAggro
1249,FelHoundAggro
1250,FelHoundDeath
1257,FootstepHorseSnow
1258,HumanAttackA
1259,HumanWound
1260,HumanWoundCrit
1261,HumanDeath
1262,HumanPreAggro
1263,New Sound(18)
1264,LOOTWINDOWOPENEMPTY
1265,HarvestGolem(1)
1266,DeathThudWaterSmall
1267,DeathThudWaterMedium
1268,DeathThudWaterGiant
1269,DeathThudWaterColossal
1270,HolyImpactDDLow
1272,HolyImpactDDHigh
1273,HolyImpactDDUber
1274,GenericWingGlide
1277,ChestOpen
1278,ChestClose
1279,ChestBounce
1283,FireElementalAttack
1284,FireElementalWound
1285,FireElementalWoundCrit
1286,FireElementalDeath
1287,FireElementalPreAggro
1288,FireElementalAggro
1289,HumanMalePeasantAttack
1290,HumanMalePeasantWound
1291,HumanMalePeasantWoundCrit
1292,HumanMalePeasantDeath
1293,HumanMalePeasantPreAggro
1294,HumanMalePeasantAggro
1295,HumanMalePirateLightAttack
1296,HumanMalePirateLightWound
1297,HumanMalePirateLightWoundCrit
1298,HumanMalePirateLightDeath
1299,HumanMalePirateLightPreAggro
1300,HumanMalePirateLightAggro
1301,HumanMalePirateHeavyAttack
1302,HumanMalePirateHeavyWound
1304,HumanMalePirateHeavyDeath
1305,HumanMalePirateHeavyPreAggro
1306,HumanMalePirateHeavyAggro
1307,NightElfMaleAttack
1308,NightElfMaleWound
1309,NightElfMaleWoundCrit
1310,NightElfMaleDeath
1315,ScourgeMaleAttack
1316,ScourgeMaleWound
1317,ScourgeMaleWoundCrit
1318,ScourgeMaleDeath
1319,OrcMaleAttack
1320,OrcMaleWound
1321,OrcMaleWoundCrit
1322,OrcMaleDeath
1323,HumanMaleNPC1Attack
1324,HumanMaleNPC1Wound
1325,HumanMaleNPC1WoundCrit
1326,HumanMaleNPC1Death
1327,HumanMaleNPC1PreAggro
1328,HumanMaleNPC1Aggro
1329,HumanMaleNPC2Attack
1330,HumanMaleNPC2Wound
1331,HumanMaleNPC2WoundCrit
1332,HumanMaleNPC2Death
1333,HumanMaleNPC2PreAggro
1334,HumanMaleNPC2Aggro
1335,HumanMaleNPC3Attack
1336,HumanMaleNPC3Wound
1337,HumanMaleNPC3WoundCrit
1338,HumanMaleNPC3Death
1339,HumanMaleNPC3PreAggro
1340,HumanMaleNPC3Aggro
1341,OrcMaleNpc1Attack
1342,OrcMaleNpc1Wound
1343,OrcMaleNpc1WoundCrit
1344,OrcMaleNpc1Death
1345,OrcMaleNpc1PreAggro
1346,OrcMaleNpc1Aggro
1347,DwarfMaleNpc1
1348,DwarfMaleNpc1Wound
1349,DwarfMaleNpc1WoundCrit
1350,DwarfMaleNpc1Death
1351,DwarfMaleNpc1PreAggro
1352,DwarfMaleNpc1Aggro
1353,TaurenMaleAttack
1354,TaurenMaleWound
1355,TaurenMaleWoundCrit
1356,TaurenMaleDeath
1357,NightElfFemaleAttack
1358,NightElfFemaleWound
1359,NightElfFemaleWoundCrit
1360,NightElfFemaleDeath
1361,ScourgeFemaleAttack
1362,ScourgeFemaleWound
1363,ScourgeFemaleWoundCrit
1364,ScourgeFemaleDeath
1365,Demon Armor Impact
1366,UndeadNpc1Attack
1367,UndeadNpc1Wound
1368,UndeadNpc1WoundCrit
1369,UndeadNpc1Death
1370,UndeadNpc1PreAggro
1371,UndeadNpc1Aggro
1372,Polymorph Sheep
1373,GryphonAttack
1374,GryphonWound
1375,GryphonWoundCrit
1376,GryphonDeath
1377,GryphonPreAggro
