ID,CharTitleID,Money,ArtifactXPDifficulty,ArtifactXPMultiplier,ArtifactXPCategoryID,TreasurePickerID
153,0,0,0,1,0,211
154,0,0,0,1,0,212
155,0,0,0,1,0,213
156,0,0,0,1,0,214
157,0,0,0,1,0,215
158,0,0,0,1,0,216
159,0,0,0,1,0,217
160,0,0,0,1,0,218
161,0,0,0,1,0,219
162,0,0,0,1,0,220
163,0,0,0,1,0,221
164,0,0,0,1,0,222
165,0,0,0,1,0,223
166,0,0,0,1,0,224
167,0,0,0,1,0,225
168,0,0,0,1,0,226
169,0,0,0,1,0,227
170,0,0,0,1,0,228
171,0,0,0,1,0,229
172,0,0,0,1,0,230
173,0,0,0,1,0,231
174,0,0,0,1,0,232
175,0,0,0,1,0,233
176,0,0,0,1,0,234
177,0,0,0,1,0,235
178,0,0,0,1,0,236
179,0,0,0,1,0,237
180,0,0,0,1,0,238
181,0,0,0,1,0,239
182,0,0,0,1,0,240
183,0,0,0,1,0,241
184,0,0,0,1,0,242
185,0,0,0,1,0,243
186,0,0,0,1,0,244
187,0,0,0,1,0,245
188,0,0,0,1,0,246
189,0,0,0,1,0,247
190,0,0,0,1,0,248
191,0,0,0,1,0,249
192,0,0,0,1,0,250
193,0,0,0,1,0,251
194,0,0,0,1,0,252
195,0,0,0,1,0,253
196,0,0,0,1,0,254
197,0,0,0,1,0,255
198,0,0,0,1,0,256
199,0,0,0,1,0,257
200,0,0,0,1,0,258
201,0,0,0,1,0,259
202,0,0,0,1,0,260
203,0,0,0,1,0,261
204,0,0,0,1,0,262
205,0,0,0,1,0,263
206,0,0,0,1,0,264
207,0,0,0,1,0,265
208,0,0,0,1,0,266
209,0,0,0,1,0,267
210,0,0,0,1,0,268
211,0,0,0,1,0,269
212,0,0,0,1,0,270
213,0,0,0,1,0,271
214,0,0,0,1,0,272
215,0,0,0,1,0,273
216,0,0,0,1,0,274
217,0,0,0,1,0,275
218,0,0,0,1,0,276
219,0,0,0,1,0,277
220,0,0,0,1,0,278
221,0,0,0,1,0,279
222,0,0,0,1,0,280
223,0,0,0,1,0,281
224,0,0,0,1,0,282
225,0,0,0,1,0,283
226,0,0,0,1,0,284
227,0,0,0,1,0,285
228,0,0,0,1,0,286
229,0,0,0,1,0,287
230,0,0,0,1,0,288
231,0,0,0,1,0,289
232,0,0,0,1,0,290
233,0,0,0,1,0,291
235,0,0,0,1,0,300
236,0,0,0,1,0,0
238,0,0,0,1,0,0
239,0,0,0,1,0,0
240,0,0,0,1,0,0
242,0,0,0,1,0,0
243,0,0,0,1,0,0
244,0,0,0,1,0,0
245,0,0,0,1,0,0
246,0,0,0,0,1,0
247,0,0,0,1,0,0
248,0,0,0,1,0,322
249,0,0,0,1,0,323
250,0,0,0,1,0,325
251,0,0,0,1,0,326
252,0,0,0,1,0,1117
253,0,0,0,1,0,1117
254,503,0,0,1,0,0
255,0,0,0,1,0,0
256,0,0,0,1,0,352
257,0,0,0,1,0,353
258,0,0,0,1,0,354
259,0,0,0,1,0,355
260,0,0,0,1,0,171
261,0,0,0,1,0,370
262,0,0,0,1,0,368
263,0,0,0,1,0,367
264,0,0,0,1,0,365
265,0,0,0,1,0,366
266,0,0,0,1,0,369
267,0,0,0,1,0,376
268,0,0,0,1,0,374
269,0,0,0,1,0,373
270,0,0,0,1,0,371
271,0,0,0,1,0,372
272,0,0,0,1,0,375
273,0,0,0,1,0,377
274,0,0,0,1,0,378
275,0,0,0,1,0,1117
276,0,0,0,1,0,1117
277,0,0,0,1,0,379
278,0,0,0,1,0,380
279,0,0,0,1,0,381
280,0,0,0,1,0,382
281,0,0,0,1,0,383
282,0,0,0,1,0,384
283,0,0,0,1,0,385
284,0,0,0,1,0,386
285,0,0,0,1,0,387
286,0,0,0,1,0,388
287,0,0,0,1,0,389
288,0,0,0,1,0,390
289,0,0,0,1,0,391
290,0,0,0,1,0,392
291,0,0,0,1,0,161
292,0,0,0,1,0,161
293,0,0,0,1,0,322
294,0,0,0,1,0,361
295,0,0,0,1,0,362
296,0,0,0,1,0,363
297,0,0,0,1,0,161
298,0,0,0,1,0,161
299,0,0,0,1,0,0
300,0,0,0,1,0,364
301,0,0,0,1,0,395
302,0,0,0,1,0,397
303,0,0,0,1,0,396
304,0,0,0,1,0,409
305,0,0,0,1,0,1117
306,0,0,0,1,0,410
307,0,0,0,1,0,414
308,0,0,0,1,0,418
309,0,0,0,1,0,416
310,0,0,0,1,0,417
311,0,0,0,1,0,445
312,0,0,0,1,0,446
313,0,0,0,1,0,447
314,0,0,0,1,0,448
315,0,0,0,1,0,449
316,0,0,0,1,0,450
317,0,0,0,1,0,1117
318,0,0,0,1,0,1117
319,0,0,0,1,0,1117
320,0,0,0,1,0,1117
321,0,0,0,1,0,1117
322,0,0,0,1,0,1117
323,0,0,0,1,0,457
324,0,0,0,1,0,458
325,0,0,0,1,0,459
326,0,0,0,1,0,460
327,0,0,0,1,0,461
328,0,0,0,1,0,462
329,0,0,0,1,0,463
330,0,0,0,1,0,464
331,0,0,0,1,0,465
332,0,0,0,1,0,466
333,0,0,0,1,0,467
334,0,0,0,1,0,468
335,0,0,0,1,0,469
336,0,0,0,1,0,470
337,0,0,0,1,0,471
338,0,0,0,1,0,472
339,0,0,0,1,0,473
340,0,0,0,1,0,474
341,0,0,0,1,0,475
342,0,0,0,1,0,476
343,0,0,0,1,0,477
344,0,0,0,1,0,441
345,0,0,0,1,0,442
346,0,0,0,1,0,443
347,0,0,0,1,0,444
348,0,0,0,1,0,478
349,0,0,0,1,0,479
350,0,0,0,1,0,480
351,0,0,0,1,0,481
352,0,0,0,1,0,482
353,0,0,0,1,0,483
354,0,0,0,1,0,494
355,0,0,0,1,0,495
356,0,0,0,1,0,496
357,0,0,0,1,0,497
358,0,0,0,1,0,498
359,0,0,0,1,0,499
360,0,0,0,1,0,470
361,0,0,0,1,0,501
362,0,0,0,1,0,502
363,468,0,0,1,0,0
364,0,0,0,1,0,504
365,0,0,0,1,0,505
366,0,0,0,1,0,506
367,0,0,0,1,0,507
368,0,0,0,1,0,508
369,0,0,0,1,0,509
370,0,0,0,1,0,510
371,0,0,0,1,0,511
372,0,0,0,1,0,512
373,0,0,0,1,0,513
374,0,0,0,1,0,514
375,0,0,0,1,0,515
376,0,0,0,1,0,519
377,0,0,0,1,0,520
379,0,0,0,1,0,521
380,0,0,0,1,0,516
381,0,0,0,1,0,517
382,0,0,0,1,0,518
383,0,0,0,1,0,525
384,0,0,0,1,0,526
385,0,0,0,1,0,527
386,0,0,0,1,0,528
387,0,0,0,1,0,529
388,0,0,0,1,0,530
389,0,0,0,1,0,531
390,0,0,0,1,0,532
391,0,0,0,1,0,533
392,0,0,0,1,0,534
393,0,0,0,1,0,535
394,0,0,0,1,0,536
395,0,0,0,1,0,537
396,0,0,0,1,0,538
397,0,0,0,1,0,539
398,0,0,0,0,1,0
399,0,0,0,0,0,0
400,518,0,0,1,0,0
401,0,0,0,1,0,543
402,0,0,0,1,0,1117
403,0,500,0,1,0,0
404,0,0,0,1,0,455
406,0,0,0,1,0,592
409,0,0,0,1,0,606
410,0,0,0,1,0,607
411,0,0,0,1,0,608
412,0,0,0,1,0,609
413,0,0,0,1,0,610
414,0,0,0,1,0,611
415,0,0,0,1,0,612
416,0,0,0,1,0,613
417,0,0,0,1,0,614
419,0,0,0,1,0,616
422,0,0,0,1,0,619
423,0,0,0,1,0,620
424,0,0,0,1,0,621
425,0,0,0,1,0,622
426,0,0,0,1,0,623
427,0,0,0,1,0,624
428,0,0,0,1,0,625
429,0,0,0,1,0,626
431,0,0,0,1,0,628
434,0,0,0,1,0,631
435,0,0,0,1,0,632
436,0,0,0,1,0,633
437,0,0,0,1,0,634
438,0,0,0,1,0,638
439,0,0,0,1,0,637
440,0,0,0,1,0,636
441,0,0,0,1,0,635
442,0,0,0,1,0,639
443,0,0,0,1,0,640
444,0,0,0,1,0,641
445,0,0,0,1,0,642
446,0,0,0,1,0,643
447,0,0,0,1,0,644
448,0,0,0,1,0,645
449,0,0,0,1,0,646
450,0,0,0,1,0,647
451,0,0,0,1,0,648
452,0,0,0,1,0,649
453,0,0,0,1,0,650
454,0,0,0,1,0,651
455,0,0,0,1,0,652
456,0,0,0,1,0,653
457,0,0,0,1,0,654
458,0,0,0,1,0,655
459,0,0,0,1,0,656
460,0,0,0,1,0,657
461,0,0,0,1,0,658
462,0,0,0,1,0,659
463,0,0,0,1,0,660
464,0,0,0,1,0,661
465,0,0,0,1,0,662
466,0,0,0,1,0,602
582,0,0,0,1,0,1117
583,0,0,0,1,0,1160
584,0,0,0,1,0,1161
585,0,0,0,1,0,1162
586,0,0,0,1,0,1163
587,0,0,0,1,0,1164
588,0,0,0,1,0,1165
589,0,0,0,1,0,1166
590,0,0,0,1,0,1167
591,0,0,0,1,0,1168
592,0,0,0,1,0,1169
593,0,0,0,1,0,1170
594,0,0,0,1,0,1171
595,0,0,0,1,0,1172
596,0,0,0,1,0,1173
597,0,0,0,1,0,1174
598,0,0,0,1,0,1175
599,0,0,0,1,0,1176
600,0,0,0,1,0,1177
601,0,0,0,1,0,1178
602,0,0,0,1,0,1179
603,0,0,0,1,0,1180
604,0,0,0,1,0,1181
605,0,0,0,1,0,1182
606,0,0,0,1,0,1183
607,0,0,0,1,0,1184
608,0,0,0,1,0,1185
609,0,0,0,1,0,1186
610,0,0,0,1,0,1193
611,0,0,0,1,0,1239
612,0,0,0,1,0,1256
613,0,0,0,1,0,1257
614,0,0,0,1,0,1282
615,0,0,0,1,0,1287
616,0,0,0,1,0,1286
617,0,0,0,1,0,1284
618,0,0,0,1,0,1285
619,0,0,0,1,0,1288
620,0,0,0,1,0,1289
621,0,0,0,1,0,1290
622,0,0,0,1,0,1291
623,0,0,0,1,0,1292
624,0,0,0,1,0,1293
625,0,0,0,1,0,1294
626,0,0,0,1,0,1295
627,0,0,0,1,0,1296
628,0,0,0,1,0,1297
629,0,0,0,1,0,1298
630,0,0,0,1,0,1299
631,0,0,0,1,0,1300
632,0,0,0,1,0,1301
633,0,0,0,1,0,1303
634,0,0,0,1,0,1304
635,0,0,0,1,0,1305
636,0,0,0,1,0,1306
637,0,0,0,1,0,1307
638,0,0,0,1,0,1308
639,0,0,0,1,0,1309
640,0,0,0,1,0,1310
641,0,0,0,1,0,1311
642,0,0,0,1,0,1312
643,0,0,0,1,0,1313
644,0,0,0,1,0,1314
645,0,0,0,1,0,1315
646,0,0,0,1,0,1316
647,0,0,0,1,0,1317
648,0,0,0,1,0,1318
649,0,0,0,1,0,1320
650,0,0,0,1,0,1319
651,0,0,0,1,0,1322
652,0,0,0,1,0,1321
653,0,0,0,1,0,1324
654,0,0,0,1,0,1323
655,0,0,0,1,0,1326
656,0,0,0,1,0,1325
657,0,0,0,1,0,1328
658,0,0,0,1,0,1327
659,0,0,0,1,0,1345
660,0,0,0,1,0,1365
661,0,0,0,1,0,1366
662,0,0,0,1,0,1468
663,0,0,0,1,0,1469
664,0,0,0,1,0,1513
665,0,0,0,1,0,1514
666,0,0,0,1,0,1515
667,0,0,0,1,0,1516
668,0,0,0,1,0,1531
669,0,0,0,1,0,1538
670,0,0,0,1,0,1537
671,0,0,0,1,0,1536
672,0,0,0,1,0,1535
673,0,0,0,1,0,1534
674,0,0,0,1,0,1533
675,0,0,0,1,0,1532
676,0,0,0,1,0,1606
677,0,0,0,1,0,1604
678,0,0,0,1,0,1601
679,0,0,0,1,0,1600
680,0,0,0,1,0,1602
682,0,0,0,1,0,1605
684,0,0,0,1,0,1603
685,0,0,0,1,0,1607
686,0,0,0,1,0,1608
687,0,0,0,1,0,1609
688,0,0,0,1,0,1610
689,0,0,0,1,0,1611
690,0,0,0,1,0,1612
691,0,0,0,1,0,1613
692,0,0,0,1,0,1614
697,0,0,0,1,0,1619
698,0,0,0,1,0,1620
699,0,0,0,1,0,1637
700,0,0,0,1,0,1638
701,0,0,0,1,0,1639
702,0,0,0,1,0,1640
703,0,0,0,1,0,1641
704,0,0,0,1,0,1642
705,0,0,0,1,0,1644
706,0,0,0,1,0,1647
707,0,0,0,1,0,1648
708,0,0,0,1,0,1649
709,0,0,0,1,0,1650
710,0,0,0,1,0,1651
711,0,0,0,1,0,1652
712,0,0,0,1,0,1653
713,0,0,0,1,0,1654
714,0,0,0,1,0,1655
715,0,0,0,1,0,0
716,0,0,0,1,0,0
717,0,0,0,1,0,0
718,0,0,0,1,0,1701
719,0,0,0,1,0,1760
720,0,0,0,1,0,1765
721,0,0,0,1,0,1766
722,0,0,0,1,0,1767
723,0,0,0,1,0,1768
724,0,0,0,1,0,1769
725,0,0,0,1,0,1770
726,0,0,0,1,0,1771
727,0,0,0,1,0,1772
728,0,0,0,1,0,1773
729,0,0,0,1,0,1774
730,0,0,0,1,0,1775
731,0,0,0,1,0,1776
732,0,0,0,1,0,1777
733,0,0,0,1,0,1778
734,0,0,0,1,0,1779
735,0,0,0,1,0,1780
736,0,0,0,1,0,1781
737,0,0,0,1,0,1782
738,0,0,0,1,0,1783
739,0,0,0,1,0,1784
740,0,0,0,1,0,1785
741,0,0,0,1,0,1786
742,0,0,0,1,0,1787
743,0,0,0,1,0,1788
744,0,0,0,1,0,1789
745,0,0,0,1,0,1792
746,0,0,0,1,0,1791
747,0,0,0,1,0,1790
748,0,0,0,1,0,1793
749,0,0,0,1,0,1794
750,0,0,0,1,0,1795
751,0,0,0,1,0,1796
752,0,0,0,1,0,1797
753,0,0,0,1,0,1798
754,0,0,0,1,0,1799
755,0,0,0,1,0,1801
756,0,0,0,1,0,0
757,0,0,0,1,0,1805
758,0,0,0,1,0,1806
759,0,0,0,1,0,1807
760,0,0,0,1,0,1808
761,0,0,0,1,0,1809
762,0,0,0,1,0,1810
763,0,0,0,1,0,1811
764,0,0,0,1,0,1812
765,0,0,0,1,0,1813
766,0,0,0,1,0,1814
767,0,0,0,1,0,1815
768,0,0,0,1,0,1816
769,0,0,0,1,0,1817
770,0,0,0,1,0,1818
771,0,0,0,1,0,1819
772,0,0,0,1,0,1820
773,0,0,0,1,0,1821
774,0,0,0,1,0,1822
775,0,0,0,1,0,1823
776,0,0,0,1,0,1824
777,0,0,0,1,0,1827
778,0,0,0,1,0,1828
779,0,0,0,1,0,1829
780,0,0,0,1,0,1853
781,0,0,0,1,0,1854
782,0,0,0,1,0,1855
783,0,0,0,1,0,1856
784,0,0,0,1,0,1857
785,0,0,0,1,0,1926
786,0,0,0,1,0,1927
787,0,0,0,1,0,1928
788,0,0,0,1,0,1929
789,0,0,0,1,0,1930
790,0,0,0,1,0,1931
791,0,0,0,1,0,1932
792,0,0,0,1,0,1933
793,0,0,0,1,0,1934
794,0,0,0,1,0,1935
795,0,0,0,1,0,1936
796,0,0,0,1,0,1937
797,0,0,0,1,0,1938
798,0,0,0,1,0,1939
799,0,0,0,1,0,1940
800,0,0,0,1,0,1948
801,0,0,0,1,0,1951
802,0,0,0,1,0,1955
803,0,0,0,1,0,1956
804,0,0,0,1,0,1957
805,0,0,0,1,0,2007
806,0,0,0,1,0,2008
807,0,0,0,1,0,2009
808,0,0,0,1,0,2010
809,0,0,0,1,0,2011
